wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,4000.0,9.1,63.0,1022.7,2022-01-04 16:00:00,4,16
3.0,3200.0,7.4,78.0,1023.0,2022-01-04 17:00:00,4,17
3.0,3200.0,6.6,80.0,1023.5,2022-01-04 18:00:00,4,18
4.0,3200.0,6.3,83.0,1024.0,2022-01-04 19:00:00,4,19
5.0,2500.0,5.5,90.0,1024.4,2022-01-04 20:00:00,4,20
4.0,2100.0,5.5,93.0,1023.7,2022-01-04 21:00:00,4,21
4.0,1800.0,5.6,94.0,1023.5,2022-01-04 22:00:00,4,22
4.0,1600.0,5.5,95.0,1022.9,2022-01-04 23:00:00,4,23
4.0,1300.0,5.3,95.0,1022.6,2022-01-05 00:00:00,5,0
3.0,1600.0,5.2,95.0,1023.0,2022-01-05 01:00:00,5,1
3.0,2000.0,5.2,95.0,1022.6,2022-01-05 02:00:00,5,2
3.0,2200.0,5.2,95.0,1022.0,2022-01-05 03:00:00,5,3
4.0,1800.0,5.1,96.0,1021.3,2022-01-05 04:00:00,5,4
4.0,2400.0,5.0,95.0,1021.3,2022-01-05 05:00:00,5,5
3.0,2800.0,5.0,94.0,1022.1,2022-01-05 06:00:00,5,6
4.0,3200.0,4.8,95.0,1022.2,2022-01-05 07:00:00,5,7
4.0,6000.0,4.8,94.0,1023.1,2022-01-05 08:00:00,5,8
5.0,10000.0,4.7,92.0,1023.9,2022-01-05 09:00:00,5,9
5.0,10000.0,4.7,91.0,1024.8,2022-01-05 10:00:00,5,10
5.0,5000.0,4.2,94.0,1025.3,2022-01-05 11:00:00,5,11
6.0,9000.0,4.4,93.0,1024.5,2022-01-05 12:00:00,5,12
5.0,9000.0,4.1,94.0,1024.5,2022-01-05 13:00:00,5,13
4.0,9000.0,4.1,94.0,1025.3,2022-01-05 14:00:00,5,14
4.0,9000.0,4.1,95.0,1026.0,2022-01-05 15:00:00,5,15
