wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,1800.0,15.5,97.0,1017.4,2021-10-07 16:00:00,280,16
4.0,1600.0,15.5,98.0,1017.5,2021-10-07 17:00:00,280,17
4.0,1400.0,15.3,98.0,1017.4,2021-10-07 18:00:00,280,18
5.0,1000.0,15.3,98.0,1017.8,2021-10-07 19:00:00,280,19
4.0,1000.0,15.4,98.0,1018.2,2021-10-07 20:00:00,280,20
4.0,1000.0,15.5,98.0,1018.3,2021-10-07 21:00:00,280,21
3.0,1000.0,15.5,98.0,1018.5,2021-10-07 22:00:00,280,22
4.0,1000.0,15.6,98.0,1018.3,2021-10-07 23:00:00,280,23
4.0,800.0,15.6,98.0,1017.8,2021-10-08 00:00:00,281,0
4.0,800.0,15.8,98.0,1017.8,2021-10-08 01:00:00,281,1
3.0,800.0,15.8,98.0,1017.5,2021-10-08 02:00:00,281,2
4.0,800.0,15.6,98.0,1017.4,2021-10-08 03:00:00,281,3
4.0,800.0,15.7,98.0,1017.4,2021-10-08 04:00:00,281,4
4.0,1000.0,15.6,98.0,1017.6,2021-10-08 05:00:00,281,5
3.0,1000.0,15.8,98.0,1017.9,2021-10-08 06:00:00,281,6
4.0,800.0,15.8,98.0,1018.1,2021-10-08 07:00:00,281,7
4.0,1000.0,15.8,98.0,1018.8,2021-10-08 08:00:00,281,8
3.0,1000.0,16.1,98.0,1019.0,2021-10-08 09:00:00,281,9
3.0,1700.0,16.4,98.0,1019.1,2021-10-08 10:00:00,281,10
3.0,1800.0,16.7,98.0,1018.8,2021-10-08 11:00:00,281,11
4.0,1900.0,16.7,98.0,1018.1,2021-10-08 12:00:00,281,12
3.0,2600.0,17.3,98.0,1017.7,2021-10-08 13:00:00,281,13
3.0,1700.0,17.6,98.0,1016.9,2021-10-08 14:00:00,281,14
4.0,500.0,17.5,98.0,1016.7,2021-10-08 15:00:00,281,15
