wsd,pv,t,rh,slp,BJ
5.0,3800.0,4.8,97.0,1017.6,2023-12-14 16:00:00
5.0,6000.0,4.3,96.0,1018.5,2023-12-14 17:00:00
6.0,10000.0,3.9,94.0,1018.9,2023-12-14 18:00:00
5.0,10000.0,3.5,93.0,1019.4,2023-12-14 19:00:00
6.0,10000.0,3.2,93.0,1019.7,2023-12-14 20:00:00
6.0,10000.0,2.7,94.0,1019.9,2023-12-14 21:00:00
4.0,10000.0,2.8,95.0,1020.0,2023-12-14 22:00:00
6.0,10000.0,2.3,95.0,1020.8,2023-12-14 23:00:00
8.0,6000.0,2.1,94.0,1022.0,2023-12-15 00:00:00
9.0,10000.0,1.2,92.0,1022.0,2023-12-15 01:00:00
7.0,10000.0,0.9,94.0,1023.2,2023-12-15 02:00:00
6.0,10000.0,0.9,94.0,1023.1,2023-12-15 03:00:00
7.0,10000.0,0.8,92.0,1023.2,2023-12-15 04:00:00
5.0,10000.0,0.6,93.0,1022.3,2023-12-15 05:00:00
6.0,10000.0,0.8,93.0,1023.9,2023-12-15 06:00:00
5.0,6000.0,0.8,91.0,1023.9,2023-12-15 07:00:00
5.0,4000.0,0.4,92.0,1024.8,2023-12-15 08:00:00
6.0,4000.0,0.4,91.0,1026.6,2023-12-15 09:00:00
6.0,3600.0,0.2,90.0,1026.8,2023-12-15 10:00:00
6.0,3000.0,0.1,92.0,1027.7,2023-12-15 11:00:00
4.0,4000.0,0.2,93.0,1027.4,2023-12-15 12:00:00
6.0,4000.0,0.1,91.0,1027.4,2023-12-15 13:00:00
5.0,5000.0,0.2,91.0,1027.8,2023-12-15 14:00:00
5.0,5000.0,0.4,90.0,1028.6,2023-12-15 15:00:00
