wsd,pv,t,rh,slp,BJ
3.0,10000.0,16.1,38.0,1019.4,2024-03-13 16:00:00
1.0,10000.0,15.1,51.0,1020.0,2024-03-13 17:00:00
3.0,10000.0,15.0,52.0,1019.8,2024-03-13 18:00:00
4.0,10000.0,14.7,47.0,1019.8,2024-03-13 19:00:00
3.0,10000.0,13.7,56.0,1020.7,2024-03-13 20:00:00
3.0,10000.0,14.0,51.0,1020.9,2024-03-13 21:00:00
3.0,10000.0,13.6,54.0,1020.9,2024-03-13 22:00:00
2.0,10000.0,13.2,60.0,1020.6,2024-03-13 23:00:00
2.0,8000.0,13.0,64.0,1020.3,2024-03-14 00:00:00
1.0,6000.0,12.4,71.0,1020.3,2024-03-14 01:00:00
1.0,6000.0,11.4,83.0,1019.7,2024-03-14 02:00:00
1.0,6000.0,11.2,85.0,1019.2,2024-03-14 03:00:00
1.0,6000.0,11.9,75.0,1018.7,2024-03-14 04:00:00
2.0,6000.0,11.3,83.0,1019.0,2024-03-14 05:00:00
2.0,6000.0,11.2,86.0,1019.8,2024-03-14 06:00:00
2.0,6000.0,11.4,80.0,1020.5,2024-03-14 07:00:00
5.0,6000.0,11.4,76.0,1021.7,2024-03-14 08:00:00
3.0,6000.0,11.1,80.0,1022.3,2024-03-14 09:00:00
4.0,2000.0,10.6,94.0,1022.9,2024-03-14 10:00:00
5.0,2800.0,10.6,93.0,1022.9,2024-03-14 11:00:00
5.0,5000.0,11.6,89.0,1022.3,2024-03-14 12:00:00
3.0,5000.0,11.2,85.0,1022.1,2024-03-14 13:00:00
3.0,6000.0,13.2,76.0,1021.0,2024-03-14 14:00:00
2.0,7000.0,14.1,67.0,1020.5,2024-03-14 15:00:00
