wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,21.0,47.0,1019.3,2021-10-26 16:00:00,299,16
2.0,10000.0,19.7,55.0,1019.5,2021-10-26 17:00:00,299,17
2.0,10000.0,17.8,62.0,1019.5,2021-10-26 18:00:00,299,18
2.0,10000.0,17.5,62.0,1020.4,2021-10-26 19:00:00,299,19
2.0,10000.0,17.8,59.0,1020.8,2021-10-26 20:00:00,299,20
1.0,10000.0,16.7,68.0,1021.3,2021-10-26 21:00:00,299,21
2.0,9000.0,16.5,72.0,1021.5,2021-10-26 22:00:00,299,22
2.0,8000.0,16.1,77.0,1021.4,2021-10-26 23:00:00,299,23
2.0,7000.0,16.8,68.0,1021.8,2021-10-27 00:00:00,300,0
2.0,6000.0,16.1,76.0,1022.1,2021-10-27 01:00:00,300,1
1.0,5000.0,15.2,85.0,1022.1,2021-10-27 02:00:00,300,2
1.0,5000.0,15.3,82.0,1022.1,2021-10-27 03:00:00,300,3
1.0,5000.0,15.3,81.0,1022.4,2021-10-27 04:00:00,300,4
1.0,5000.0,14.9,85.0,1022.5,2021-10-27 05:00:00,300,5
0.0,5000.0,15.2,82.0,1023.0,2021-10-27 06:00:00,300,6
1.0,5000.0,14.5,86.0,1023.5,2021-10-27 07:00:00,300,7
1.0,5000.0,16.7,75.0,1024.1,2021-10-27 08:00:00,300,8
3.0,8000.0,19.1,62.0,1024.6,2021-10-27 09:00:00,300,9
4.0,10000.0,20.6,54.0,1024.6,2021-10-27 10:00:00,300,10
4.0,10000.0,20.7,49.0,1024.1,2021-10-27 11:00:00,300,11
3.0,10000.0,21.3,45.0,1023.6,2021-10-27 12:00:00,300,12
3.0,10000.0,21.7,43.0,1022.7,2021-10-27 13:00:00,300,13
3.0,10000.0,22.6,40.0,1022.1,2021-10-27 14:00:00,300,14
3.0,10000.0,22.3,39.0,1021.7,2021-10-27 15:00:00,300,15
