wsd,pv,t,rh,slp,BJ
4.0,1300.0,-1.5,93.0,1029.4,2024-02-03 16:00:00
4.0,1600.0,-1.6,93.0,1029.7,2024-02-03 17:00:00
3.0,2500.0,-1.6,91.0,1030.2,2024-02-03 18:00:00
3.0,2500.0,-1.6,93.0,1030.6,2024-02-03 19:00:00
3.0,2500.0,-1.7,94.0,1030.8,2024-02-03 20:00:00
2.0,2500.0,-1.7,95.0,1030.8,2024-02-03 21:00:00
3.0,2500.0,-1.5,94.0,1031.1,2024-02-03 22:00:00
2.0,2500.0,-1.5,94.0,1031.0,2024-02-03 23:00:00
3.0,2000.0,-1.6,96.0,1029.3,2024-02-04 00:00:00
3.0,2000.0,-1.5,95.0,1029.5,2024-02-04 01:00:00
3.0,2000.0,-1.4,93.0,1029.3,2024-02-04 02:00:00
3.0,1800.0,-1.7,95.0,1028.6,2024-02-04 03:00:00
4.0,2300.0,-1.9,96.0,1027.0,2024-02-04 04:00:00
4.0,2500.0,-1.5,94.0,1026.3,2024-02-04 05:00:00
4.0,2600.0,-1.1,95.0,1025.6,2024-02-04 06:00:00
3.0,1800.0,-1.1,95.0,1026.9,2024-02-04 07:00:00
4.0,700.0,-1.8,97.0,1027.4,2024-02-04 08:00:00
4.0,1100.0,-1.7,97.0,1027.5,2024-02-04 09:00:00
4.0,1600.0,-1.1,95.0,1027.3,2024-02-04 10:00:00
4.0,2100.0,-0.9,95.0,1027.1,2024-02-04 11:00:00
3.0,2000.0,-0.6,94.0,1026.7,2024-02-04 12:00:00
3.0,1100.0,-0.4,96.0,1025.3,2024-02-04 13:00:00
4.0,1300.0,-0.4,96.0,1024.0,2024-02-04 14:00:00
4.0,1100.0,-0.4,96.0,1023.6,2024-02-04 15:00:00
