wsd,pv,t,rh,slp,BJ
5.0,10000.0,11.3,66.0,1032.6,2024-11-18 16:00:00
4.0,10000.0,11.0,68.0,1032.6,2024-11-18 17:00:00
4.0,10000.0,10.7,68.0,1032.8,2024-11-18 18:00:00
4.0,10000.0,10.7,69.0,1032.9,2024-11-18 19:00:00
5.0,10000.0,10.6,68.0,1032.8,2024-11-18 20:00:00
5.0,10000.0,10.5,69.0,1032.7,2024-11-18 21:00:00
4.0,10000.0,10.3,71.0,1032.9,2024-11-18 22:00:00
4.0,10000.0,10.3,71.0,1033.0,2024-11-18 23:00:00
3.0,10000.0,10.0,74.0,1033.2,2024-11-19 00:00:00
2.0,10000.0,9.1,91.0,1029.0,2024-11-19 01:00:00
2.0,10000.0,8.9,91.0,1028.9,2024-11-19 02:00:00
1.0,10000.0,8.7,93.0,1028.7,2024-11-19 03:00:00
1.0,10000.0,8.8,93.0,1028.4,2024-11-19 04:00:00
1.0,10000.0,8.7,94.0,1028.1,2024-11-19 05:00:00
1.0,8000.0,8.9,93.0,1028.1,2024-11-19 06:00:00
0.0,8000.0,8.9,93.0,1028.4,2024-11-19 07:00:00
5.0,10000.0,9.1,80.0,1031.7,2024-11-19 08:00:00
4.0,10000.0,9.4,78.0,1032.2,2024-11-19 09:00:00
4.0,10000.0,9.8,77.0,1032.2,2024-11-19 10:00:00
4.0,10000.0,10.3,75.0,1031.8,2024-11-19 11:00:00
4.0,10000.0,10.6,71.0,1031.1,2024-11-19 12:00:00
4.0,10000.0,10.8,71.0,1030.3,2024-11-19 13:00:00
5.0,10000.0,11.1,69.0,1029.2,2024-11-19 14:00:00
4.0,10000.0,11.3,67.0,1029.0,2024-11-19 15:00:00
