wsd,pv,t,rh,slp,BJ
3.0,10000.0,13.8,60.0,1024.3,2024-11-24 16:00:00
3.0,10000.0,13.5,63.0,1024.6,2024-11-24 17:00:00
2.0,10000.0,12.9,69.0,1025.0,2024-11-24 18:00:00
1.0,10000.0,12.6,73.0,1025.6,2024-11-24 19:00:00
2.0,8000.0,11.7,84.0,1025.5,2024-11-24 20:00:00
2.0,7000.0,11.0,90.0,1024.6,2024-11-24 21:00:00
0.0,7000.0,11.2,89.0,1024.7,2024-11-24 22:00:00
2.0,7000.0,10.9,92.0,1023.6,2024-11-24 23:00:00
3.0,9000.0,11.3,85.0,1022.9,2024-11-25 00:00:00
7.0,10000.0,7.0,62.0,1029.0,2024-11-25 01:00:00
6.0,10000.0,6.4,60.0,1029.3,2024-11-25 02:00:00
5.0,10000.0,5.0,66.0,1029.3,2024-11-25 03:00:00
4.0,10000.0,4.8,62.0,1029.0,2024-11-25 04:00:00
3.0,10000.0,3.7,66.0,1028.9,2024-11-25 05:00:00
2.0,10000.0,2.5,74.0,1029.2,2024-11-25 06:00:00
2.0,10000.0,2.1,76.0,1029.2,2024-11-25 07:00:00
3.0,1400.0,10.3,98.0,1023.1,2024-11-25 08:00:00
5.0,1400.0,10.2,97.0,1023.8,2024-11-25 09:00:00
7.0,2800.0,10.1,96.0,1024.0,2024-11-25 10:00:00
7.0,4500.0,9.8,92.0,1024.2,2024-11-25 11:00:00
7.0,4200.0,9.4,91.0,1023.7,2024-11-25 12:00:00
6.0,6000.0,9.4,88.0,1023.4,2024-11-25 13:00:00
6.0,8000.0,9.6,84.0,1023.7,2024-11-25 14:00:00
6.0,8000.0,9.4,87.0,1023.9,2024-11-25 15:00:00
