wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,10000.0,-4.9,24.0,1037.1,2021-01-07 16:00:00,7,16
5.0,10000.0,-5.7,26.0,1037.1,2021-01-07 17:00:00,7,17
3.0,10000.0,-7.5,34.0,1037.9,2021-01-07 18:00:00,7,18
2.0,10000.0,-8.0,40.0,1038.3,2021-01-07 19:00:00,7,19
1.0,10000.0,-8.2,43.0,1038.8,2021-01-07 20:00:00,7,20
2.0,10000.0,-7.8,43.0,1038.6,2021-01-07 21:00:00,7,21
2.0,10000.0,-7.8,49.0,1038.8,2021-01-07 22:00:00,7,22
2.0,10000.0,-7.1,43.0,1038.3,2021-01-07 23:00:00,7,23
2.0,10000.0,-6.8,38.0,1038.2,2021-01-08 00:00:00,8,0
1.0,10000.0,-7.0,41.0,1037.9,2021-01-08 01:00:00,8,1
1.0,10000.0,-7.3,48.0,1037.8,2021-01-08 02:00:00,8,2
2.0,10000.0,-7.5,52.0,1037.5,2021-01-08 03:00:00,8,3
2.0,10000.0,-7.7,58.0,1036.7,2021-01-08 04:00:00,8,4
3.0,10000.0,-8.5,60.0,1036.2,2021-01-08 05:00:00,8,5
3.0,10000.0,-8.9,65.0,1036.1,2021-01-08 06:00:00,8,6
3.0,10000.0,-8.8,62.0,1036.0,2021-01-08 07:00:00,8,7
4.0,10000.0,-7.3,56.0,1036.1,2021-01-08 08:00:00,8,8
5.0,12000.0,-4.9,46.0,1036.6,2021-01-08 09:00:00,8,9
6.0,15000.0,-2.9,31.0,1036.7,2021-01-08 10:00:00,8,10
7.0,20000.0,-1.3,22.0,1036.0,2021-01-08 11:00:00,8,11
8.0,20000.0,-0.5,20.0,1034.7,2021-01-08 12:00:00,8,12
8.0,20000.0,0.3,18.0,1033.2,2021-01-08 13:00:00,8,13
9.0,20000.0,0.7,18.0,1032.3,2021-01-08 14:00:00,8,14
8.0,20000.0,1.2,20.0,1031.6,2021-01-08 15:00:00,8,15
