wsd,pv,t,rh,slp,BJ
3.0,10000.0,18.3,59.0,1018.4,2022-11-24 16:00:00
2.0,10000.0,17.1,64.0,1018.6,2022-11-24 17:00:00
2.0,10000.0,15.3,77.0,1018.5,2022-11-24 18:00:00
2.0,8000.0,14.6,80.0,1018.7,2022-11-24 19:00:00
2.0,7000.0,14.4,82.0,1018.8,2022-11-24 20:00:00
1.0,6000.0,14.0,85.0,1019.1,2022-11-24 21:00:00
0.0,5000.0,12.6,93.0,1019.3,2022-11-24 22:00:00
0.0,4500.0,12.3,91.0,1019.4,2022-11-24 23:00:00
0.0,3500.0,11.6,95.0,1019.3,2022-11-25 00:00:00
2.0,4000.0,11.8,94.0,1019.1,2022-11-25 01:00:00
2.0,4000.0,11.8,94.0,1018.9,2022-11-25 02:00:00
2.0,3700.0,11.2,94.0,1018.2,2022-11-25 03:00:00
2.0,2500.0,10.6,96.0,1017.8,2022-11-25 04:00:00
1.0,1000.0,11.0,97.0,1017.7,2022-11-25 05:00:00
2.0,500.0,10.4,97.0,1017.3,2022-11-25 06:00:00
1.0,250.0,9.3,98.0,1017.8,2022-11-25 07:00:00
2.0,2000.0,11.0,98.0,1017.8,2022-11-25 08:00:00
2.0,3500.0,13.6,96.0,1018.0,2022-11-25 09:00:00
2.0,10000.0,16.6,78.0,1017.9,2022-11-25 10:00:00
2.0,10000.0,18.2,70.0,1017.4,2022-11-25 11:00:00
3.0,10000.0,19.7,62.0,1016.3,2022-11-25 12:00:00
3.0,10000.0,19.9,63.0,1015.2,2022-11-25 13:00:00
3.0,10000.0,20.6,59.0,1014.5,2022-11-25 14:00:00
2.0,10000.0,21.0,59.0,1014.2,2022-11-25 15:00:00
