wsd,pv,t,rh,slp,BJ
2.0,10000.0,18.9,84.0,1014.7,2021-11-06 16:00:00
2.0,8000.0,18.5,87.0,1015.2,2021-11-06 17:00:00
2.0,7000.0,18.2,90.0,1015.8,2021-11-06 18:00:00
3.0,3500.0,17.5,95.0,1016.3,2021-11-06 19:00:00
2.0,3000.0,17.4,97.0,1016.7,2021-11-06 20:00:00
3.0,3000.0,17.4,96.0,1016.9,2021-11-06 21:00:00
2.0,3000.0,17.4,95.0,1017.2,2021-11-06 22:00:00
2.0,3000.0,17.3,96.0,1016.9,2021-11-06 23:00:00
2.0,3000.0,17.4,96.0,1017.0,2021-11-07 00:00:00
2.0,2500.0,17.2,96.0,1016.6,2021-11-07 01:00:00
2.0,2500.0,17.1,96.0,1016.5,2021-11-07 02:00:00
1.0,2500.0,17.1,95.0,1016.5,2021-11-07 03:00:00
2.0,2500.0,16.9,97.0,1016.8,2021-11-07 04:00:00
2.0,3500.0,16.9,97.0,1017.1,2021-11-07 05:00:00
10.0,5000.0,9.2,95.0,1019.1,2021-11-07 06:00:00
10.0,8000.0,8.3,93.0,1020.3,2021-11-07 07:00:00
10.0,3500.0,7.6,93.0,1022.3,2021-11-07 08:00:00
12.0,8000.0,6.7,92.0,1023.8,2021-11-07 09:00:00
12.0,10000.0,6.6,91.0,1024.2,2021-11-07 10:00:00
10.0,10000.0,6.3,90.0,1024.6,2021-11-07 11:00:00
11.0,10000.0,5.7,91.0,1024.8,2021-11-07 12:00:00
12.0,10000.0,4.9,90.0,1024.6,2021-11-07 13:00:00
11.0,10000.0,4.7,89.0,1024.5,2021-11-07 14:00:00
12.0,10000.0,4.8,83.0,1025.1,2021-11-07 15:00:00
