wsd,pv,t,rh,slp,BJ
4.0,10000.0,4.2,31.0,1029.2,2022-02-06 16:00:00
4.0,10000.0,4.0,35.0,1028.9,2022-02-06 17:00:00
3.0,10000.0,3.7,39.0,1029.1,2022-02-06 18:00:00
3.0,10000.0,3.4,41.0,1029.0,2022-02-06 19:00:00
3.0,10000.0,3.3,39.0,1028.8,2022-02-06 20:00:00
3.0,10000.0,3.3,39.0,1029.6,2022-02-06 21:00:00
4.0,10000.0,3.1,45.0,1029.8,2022-02-06 22:00:00
3.0,10000.0,2.0,57.0,1029.4,2022-02-06 23:00:00
4.0,8000.0,0.3,82.0,1028.2,2022-02-07 00:00:00
3.0,2200.0,-0.1,96.0,1027.8,2022-02-07 01:00:00
1.0,800.0,-0.1,97.0,1028.3,2022-02-07 02:00:00
3.0,900.0,0.0,97.0,1026.6,2022-02-07 03:00:00
4.0,900.0,-0.1,98.0,1025.9,2022-02-07 04:00:00
4.0,900.0,-0.1,98.0,1025.7,2022-02-07 05:00:00
4.0,1100.0,-0.1,98.0,1025.6,2022-02-07 06:00:00
4.0,1100.0,-0.1,98.0,1025.3,2022-02-07 07:00:00
5.0,1500.0,-0.5,97.0,1025.5,2022-02-07 08:00:00
4.0,1600.0,-0.3,96.0,1026.3,2022-02-07 09:00:00
4.0,1300.0,-0.2,96.0,1026.6,2022-02-07 10:00:00
5.0,1300.0,-0.1,96.0,1026.8,2022-02-07 11:00:00
5.0,1400.0,0.3,96.0,1026.1,2022-02-07 12:00:00
5.0,5000.0,0.5,93.0,1025.5,2022-02-07 13:00:00
5.0,6000.0,0.5,92.0,1025.7,2022-02-07 14:00:00
5.0,3500.0,0.6,95.0,1026.1,2022-02-07 15:00:00
