wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,15.4,44.0,1017.4,2022-03-26 16:00:00,85,16
2.0,10000.0,15.1,47.0,1017.6,2022-03-26 17:00:00,85,17
2.0,10000.0,14.1,61.0,1017.6,2022-03-26 18:00:00,85,18
1.0,10000.0,14.0,57.0,1018.2,2022-03-26 19:00:00,85,19
2.0,10000.0,13.7,61.0,1018.8,2022-03-26 20:00:00,85,20
2.0,10000.0,13.5,65.0,1019.2,2022-03-26 21:00:00,85,21
2.0,10000.0,12.9,69.0,1019.3,2022-03-26 22:00:00,85,22
1.0,10000.0,12.8,69.0,1019.3,2022-03-26 23:00:00,85,23
2.0,10000.0,12.8,64.0,1019.2,2022-03-27 00:00:00,86,0
2.0,10000.0,12.0,70.0,1019.3,2022-03-27 01:00:00,86,1
2.0,10000.0,11.7,74.0,1019.0,2022-03-27 02:00:00,86,2
2.0,10000.0,11.6,75.0,1018.5,2022-03-27 03:00:00,86,3
2.0,5000.0,10.9,84.0,1018.9,2022-03-27 04:00:00,86,4
2.0,5000.0,10.8,83.0,1018.7,2022-03-27 05:00:00,86,5
3.0,5000.0,10.4,84.0,1019.2,2022-03-27 06:00:00,86,6
2.0,5000.0,10.5,87.0,1019.7,2022-03-27 07:00:00,86,7
2.0,5000.0,12.4,75.0,1020.4,2022-03-27 08:00:00,86,8
2.0,7000.0,14.2,64.0,1020.9,2022-03-27 09:00:00,86,9
4.0,10000.0,15.2,59.0,1021.5,2022-03-27 10:00:00,86,10
3.0,10000.0,15.8,60.0,1021.3,2022-03-27 11:00:00,86,11
3.0,10000.0,16.8,60.0,1021.2,2022-03-27 12:00:00,86,12
4.0,10000.0,17.4,56.0,1021.2,2022-03-27 13:00:00,86,13
6.0,10000.0,17.4,57.0,1020.9,2022-03-27 14:00:00,86,14
6.0,10000.0,17.4,52.0,1020.6,2022-03-27 15:00:00,86,15
