wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,1700.0,7.1,73.0,1028.2,2023-12-28 16:00:00,362,16
2.0,1700.0,6.5,79.0,1028.4,2023-12-28 17:00:00,362,17
2.0,1500.0,5.7,84.0,1028.9,2023-12-28 18:00:00,362,18
3.0,1400.0,5.3,84.0,1029.2,2023-12-28 19:00:00,362,19
2.0,1400.0,4.8,85.0,1029.2,2023-12-28 20:00:00,362,20
1.0,1400.0,4.4,87.0,1029.4,2023-12-28 21:00:00,362,21
0.0,1200.0,4.6,88.0,1029.3,2023-12-28 22:00:00,362,22
0.0,1200.0,4.6,90.0,1029.1,2023-12-28 23:00:00,362,23
2.0,1000.0,4.0,92.0,1028.9,2023-12-29 00:00:00,363,0
2.0,800.0,4.0,93.0,1028.5,2023-12-29 01:00:00,363,1
2.0,1000.0,4.1,91.0,1028.0,2023-12-29 02:00:00,363,2
1.0,1500.0,4.2,89.0,1027.9,2023-12-29 03:00:00,363,3
2.0,1700.0,3.9,88.0,1027.0,2023-12-29 04:00:00,363,4
1.0,1300.0,2.9,92.0,1026.7,2023-12-29 05:00:00,363,5
2.0,900.0,1.8,95.0,1026.9,2023-12-29 06:00:00,363,6
3.0,900.0,2.2,92.0,1027.0,2023-12-29 07:00:00,363,7
3.0,700.0,1.9,93.0,1027.1,2023-12-29 08:00:00,363,8
2.0,900.0,1.9,92.0,1027.7,2023-12-29 09:00:00,363,9
3.0,900.0,1.9,93.0,1027.6,2023-12-29 10:00:00,363,10
2.0,2200.0,3.8,84.0,1027.0,2023-12-29 11:00:00,363,11
1.0,2800.0,6.0,76.0,1025.9,2023-12-29 12:00:00,363,12
1.0,3000.0,7.8,69.0,1024.6,2023-12-29 13:00:00,363,13
1.0,3000.0,9.3,65.0,1023.4,2023-12-29 14:00:00,363,14
3.0,2800.0,10.0,65.0,1023.0,2023-12-29 15:00:00,363,15
