wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,10.1,43.0,1025.5,2023-12-26 16:00:00,360,16
2.0,10000.0,8.7,49.0,1026.2,2023-12-26 17:00:00,360,17
1.0,10000.0,6.3,57.0,1026.8,2023-12-26 18:00:00,360,18
1.0,10000.0,5.7,59.0,1027.3,2023-12-26 19:00:00,360,19
3.0,10000.0,6.3,64.0,1027.9,2023-12-26 20:00:00,360,20
3.0,8000.0,6.3,68.0,1028.3,2023-12-26 21:00:00,360,21
3.0,8000.0,6.5,64.0,1028.4,2023-12-26 22:00:00,360,22
2.0,8000.0,6.3,64.0,1028.6,2023-12-26 23:00:00,360,23
1.0,8000.0,6.3,65.0,1028.5,2023-12-27 00:00:00,361,0
1.0,7000.0,5.2,75.0,1028.2,2023-12-27 01:00:00,361,1
1.0,6000.0,4.3,80.0,1028.0,2023-12-27 02:00:00,361,2
1.0,6000.0,4.0,80.0,1028.3,2023-12-27 03:00:00,361,3
2.0,6000.0,3.4,85.0,1028.5,2023-12-27 04:00:00,361,4
2.0,6000.0,3.2,85.0,1028.6,2023-12-27 05:00:00,361,5
1.0,6000.0,2.3,89.0,1029.0,2023-12-27 06:00:00,361,6
3.0,4000.0,1.9,87.0,1029.7,2023-12-27 07:00:00,361,7
4.0,3000.0,2.1,88.0,1030.4,2023-12-27 08:00:00,361,8
4.0,2200.0,2.5,89.0,1031.2,2023-12-27 09:00:00,361,9
4.0,1600.0,3.2,85.0,1031.9,2023-12-27 10:00:00,361,10
4.0,1600.0,3.5,84.0,1031.5,2023-12-27 11:00:00,361,11
4.0,1600.0,4.1,80.0,1030.8,2023-12-27 12:00:00,361,12
4.0,1600.0,5.2,78.0,1029.8,2023-12-27 13:00:00,361,13
3.0,1600.0,6.0,74.0,1029.3,2023-12-27 14:00:00,361,14
3.0,1700.0,6.7,71.0,1028.8,2023-12-27 15:00:00,361,15
