wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,13.4,21.0,1023.5,2024-12-16 16:00:00,351,16
1.0,10000.0,12.3,22.0,1023.6,2024-12-16 17:00:00,351,17
0.0,10000.0,9.8,27.0,1024.1,2024-12-16 18:00:00,351,18
4.0,10000.0,8.2,37.0,1024.3,2024-12-16 19:00:00,351,19
2.0,10000.0,6.4,43.0,1024.7,2024-12-16 20:00:00,351,20
1.0,10000.0,3.0,57.0,1025.2,2024-12-16 21:00:00,351,21
0.0,10000.0,3.5,57.0,1025.3,2024-12-16 22:00:00,351,22
0.0,10000.0,3.7,55.0,1025.3,2024-12-16 23:00:00,351,23
0.0,10000.0,2.2,63.0,1025.2,2024-12-17 00:00:00,352,0
2.0,7000.0,1.5,62.0,1030.9,2024-12-17 01:00:00,352,1
1.0,7000.0,1.6,63.0,1031.3,2024-12-17 02:00:00,352,2
2.0,6000.0,1.0,66.0,1031.4,2024-12-17 03:00:00,352,3
2.0,6000.0,-0.2,70.0,1031.3,2024-12-17 04:00:00,352,4
2.0,5000.0,-1.3,75.0,1031.8,2024-12-17 05:00:00,352,5
2.0,5000.0,-1.4,75.0,1032.3,2024-12-17 06:00:00,352,6
3.0,5000.0,-1.3,78.0,1033.0,2024-12-17 07:00:00,352,7
0.0,7000.0,0.3,80.0,1027.5,2024-12-17 08:00:00,352,8
1.0,6000.0,2.5,72.0,1027.5,2024-12-17 09:00:00,352,9
1.0,6000.0,6.6,56.0,1028.3,2024-12-17 10:00:00,352,10
1.0,7000.0,9.9,38.0,1028.7,2024-12-17 11:00:00,352,11
2.0,10000.0,10.9,29.0,1027.8,2024-12-17 12:00:00,352,12
3.0,10000.0,12.1,22.0,1026.9,2024-12-17 13:00:00,352,13
4.0,10000.0,12.3,21.0,1026.4,2024-12-17 14:00:00,352,14
4.0,10000.0,12.4,17.0,1026.3,2024-12-17 15:00:00,352,15
