wsd,pv,t,rh,slp,BJ
3.0,10000.0,16.5,29.0,1026.9,2021-11-26 16:00:00
2.0,10000.0,14.2,37.0,1027.5,2021-11-26 17:00:00
1.0,6000.0,11.6,48.0,1028.2,2021-11-26 18:00:00
2.0,8000.0,10.6,51.0,1028.8,2021-11-26 19:00:00
3.0,8000.0,8.8,61.0,1029.2,2021-11-26 20:00:00
3.0,8000.0,9.6,56.0,1030.0,2021-11-26 21:00:00
3.0,7000.0,8.7,61.0,1030.1,2021-11-26 22:00:00
3.0,6000.0,7.3,68.0,1030.1,2021-11-26 23:00:00
2.0,6000.0,7.4,68.0,1030.2,2021-11-27 00:00:00
2.0,6000.0,6.9,69.0,1030.3,2021-11-27 01:00:00
2.0,6000.0,4.8,80.0,1030.4,2021-11-27 02:00:00
2.0,5000.0,4.3,85.0,1030.4,2021-11-27 03:00:00
2.0,4000.0,4.6,83.0,1030.4,2021-11-27 04:00:00
2.0,4000.0,4.9,84.0,1030.2,2021-11-27 05:00:00
3.0,3200.0,5.7,83.0,1030.5,2021-11-27 06:00:00
3.0,2600.0,5.8,85.0,1031.0,2021-11-27 07:00:00
3.0,2400.0,6.7,86.0,1031.6,2021-11-27 08:00:00
4.0,3500.0,9.5,78.0,1032.0,2021-11-27 09:00:00
5.0,5000.0,11.7,70.0,1032.0,2021-11-27 10:00:00
5.0,7000.0,13.7,62.0,1031.8,2021-11-27 11:00:00
5.0,7000.0,15.0,55.0,1030.8,2021-11-27 12:00:00
5.0,10000.0,16.5,43.0,1029.6,2021-11-27 13:00:00
5.0,20000.0,16.3,46.0,1029.0,2021-11-27 14:00:00
6.0,20000.0,16.5,41.0,1028.7,2021-11-27 15:00:00
