wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,6000.0,21.1,67.0,1023.3,2023-10-10 16:00:00,283,16
1.0,7000.0,21.2,66.0,1023.1,2023-10-10 17:00:00,283,17
0.0,6000.0,19.9,72.0,1023.2,2023-10-10 18:00:00,283,18
2.0,6000.0,18.5,80.0,1023.6,2023-10-10 19:00:00,283,19
1.0,5000.0,16.9,93.0,1024.1,2023-10-10 20:00:00,283,20
2.0,4500.0,16.5,86.0,1024.6,2023-10-10 21:00:00,283,21
2.0,6000.0,16.0,88.0,1024.6,2023-10-10 22:00:00,283,22
2.0,4500.0,14.5,95.0,1024.4,2023-10-10 23:00:00,283,23
2.0,5000.0,14.8,91.0,1024.2,2023-10-11 00:00:00,284,0
1.0,5000.0,14.5,90.0,1024.4,2023-10-11 01:00:00,284,1
2.0,4000.0,13.5,93.0,1024.4,2023-10-11 02:00:00,284,2
1.0,3500.0,13.0,94.0,1024.3,2023-10-11 03:00:00,284,3
2.0,3500.0,13.0,96.0,1024.2,2023-10-11 04:00:00,284,4
1.0,2500.0,12.1,96.0,1024.4,2023-10-11 05:00:00,284,5
0.0,1800.0,12.4,97.0,1024.7,2023-10-11 06:00:00,284,6
1.0,1800.0,12.6,97.0,1025.3,2023-10-11 07:00:00,284,7
1.0,2200.0,14.9,97.0,1026.0,2023-10-11 08:00:00,284,8
3.0,5000.0,18.4,81.0,1026.4,2023-10-11 09:00:00,284,9
3.0,10000.0,20.1,69.0,1026.5,2023-10-11 10:00:00,284,10
3.0,10000.0,20.5,63.0,1026.2,2023-10-11 11:00:00,284,11
3.0,10000.0,22.2,53.0,1025.2,2023-10-11 12:00:00,284,12
3.0,10000.0,22.2,51.0,1024.4,2023-10-11 13:00:00,284,13
2.0,10000.0,23.3,45.0,1023.9,2023-10-11 14:00:00,284,14
4.0,10000.0,22.8,47.0,1023.4,2023-10-11 15:00:00,284,15
