wsd,pv,t,rh,slp,BJ
5.0,10000.0,32.5,39.0,1008.8,2021-10-02 16:00:00
5.0,10000.0,31.3,38.0,1008.7,2021-10-02 17:00:00
3.0,10000.0,28.2,52.0,1009.2,2021-10-02 18:00:00
3.0,10000.0,27.1,57.0,1009.6,2021-10-02 19:00:00
3.0,10000.0,26.6,57.0,1010.0,2021-10-02 20:00:00
3.0,10000.0,26.3,64.0,1010.4,2021-10-02 21:00:00
4.0,10000.0,26.8,58.0,1010.4,2021-10-02 22:00:00
4.0,10000.0,23.9,73.0,1010.3,2021-10-02 23:00:00
4.0,10000.0,25.2,65.0,1009.5,2021-10-03 00:00:00
3.0,10000.0,23.6,73.0,1009.3,2021-10-03 01:00:00
4.0,10000.0,24.6,65.0,1009.4,2021-10-03 02:00:00
4.0,10000.0,24.3,66.0,1009.4,2021-10-03 03:00:00
4.0,10000.0,23.9,68.0,1009.6,2021-10-03 04:00:00
3.0,10000.0,24.6,69.0,1009.7,2021-10-03 05:00:00
3.0,10000.0,23.7,78.0,1010.1,2021-10-03 06:00:00
3.0,10000.0,24.1,81.0,1010.8,2021-10-03 07:00:00
5.0,10000.0,27.2,70.0,1011.2,2021-10-03 08:00:00
7.0,10000.0,30.3,54.0,1011.2,2021-10-03 09:00:00
7.0,10000.0,31.7,48.0,1011.2,2021-10-03 10:00:00
7.0,10000.0,32.7,47.0,1011.0,2021-10-03 11:00:00
7.0,10000.0,34.3,42.0,1010.3,2021-10-03 12:00:00
5.0,10000.0,35.6,42.0,1009.7,2021-10-03 13:00:00
6.0,10000.0,35.4,40.0,1008.8,2021-10-03 14:00:00
6.0,10000.0,35.1,42.0,1008.7,2021-10-03 15:00:00
