wsd,pv,t,rh,slp,BJ
4.0,1500.0,15.1,97.0,1011.4,2024-03-24 16:00:00
5.0,600.0,14.3,98.0,1010.9,2024-03-24 17:00:00
4.0,1400.0,14.3,98.0,1011.1,2024-03-24 18:00:00
4.0,2000.0,14.6,93.0,1011.2,2024-03-24 19:00:00
4.0,2000.0,14.5,94.0,1011.6,2024-03-24 20:00:00
4.0,2000.0,14.5,94.0,1011.3,2024-03-24 21:00:00
6.0,2500.0,14.4,92.0,1010.4,2024-03-24 22:00:00
3.0,2500.0,14.2,92.0,1010.1,2024-03-24 23:00:00
1.0,2500.0,14.1,95.0,1009.9,2024-03-25 00:00:00
6.0,2000.0,13.8,96.0,1009.7,2024-03-25 01:00:00
6.0,2000.0,13.2,98.0,1010.2,2024-03-25 02:00:00
6.0,4000.0,12.3,95.0,1011.6,2024-03-25 03:00:00
6.0,3800.0,11.1,95.0,1012.3,2024-03-25 04:00:00
3.0,4000.0,10.5,96.0,1011.1,2024-03-25 05:00:00
7.0,5000.0,10.5,93.0,1013.6,2024-03-25 06:00:00
8.0,3500.0,9.9,95.0,1014.6,2024-03-25 07:00:00
8.0,3200.0,9.4,95.0,1015.5,2024-03-25 08:00:00
7.0,8000.0,9.5,92.0,1016.8,2024-03-25 09:00:00
8.0,4000.0,9.3,91.0,1017.1,2024-03-25 10:00:00
8.0,4000.0,8.5,92.0,1018.1,2024-03-25 11:00:00
8.0,4500.0,8.7,90.0,1017.9,2024-03-25 12:00:00
8.0,4000.0,8.7,90.0,1017.6,2024-03-25 13:00:00
7.0,3000.0,8.6,94.0,1016.9,2024-03-25 14:00:00
7.0,4000.0,8.7,92.0,1017.5,2024-03-25 15:00:00
