wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
6.0,10000.0,0.2,52.0,1038.3,2023-12-16 16:00:00,350,16
3.0,10000.0,-0.8,60.0,1038.7,2023-12-16 17:00:00,350,17
4.0,10000.0,-1.4,63.0,1039.6,2023-12-16 18:00:00,350,18
3.0,10000.0,-1.7,69.0,1040.3,2023-12-16 19:00:00,350,19
3.0,10000.0,-1.7,68.0,1040.2,2023-12-16 20:00:00,350,20
3.0,10000.0,-1.8,65.0,1039.8,2023-12-16 21:00:00,350,21
1.0,10000.0,-2.3,67.0,1040.8,2023-12-16 22:00:00,350,22
1.0,10000.0,-3.0,74.0,1041.0,2023-12-16 23:00:00,350,23
2.0,10000.0,-4.1,81.0,1040.6,2023-12-17 00:00:00,351,0
0.0,10000.0,-3.7,81.0,1041.1,2023-12-17 01:00:00,351,1
1.0,10000.0,-4.0,82.0,1041.3,2023-12-17 02:00:00,351,2
1.0,10000.0,-4.2,85.0,1040.9,2023-12-17 03:00:00,351,3
2.0,10000.0,-4.9,89.0,1040.5,2023-12-17 04:00:00,351,4
3.0,10000.0,-4.4,69.0,1040.7,2023-12-17 05:00:00,351,5
3.0,10000.0,-4.6,63.0,1040.6,2023-12-17 06:00:00,351,6
2.0,10000.0,-4.8,64.0,1041.0,2023-12-17 07:00:00,351,7
3.0,10000.0,-4.8,65.0,1041.1,2023-12-17 08:00:00,351,8
3.0,10000.0,-2.9,42.0,1040.9,2023-12-17 09:00:00,351,9
4.0,10000.0,-2.2,41.0,1041.1,2023-12-17 10:00:00,351,10
3.0,10000.0,-1.5,34.0,1040.7,2023-12-17 11:00:00,351,11
3.0,10000.0,-1.2,32.0,1039.2,2023-12-17 12:00:00,351,12
4.0,10000.0,-0.9,36.0,1037.4,2023-12-17 13:00:00,351,13
4.0,10000.0,-0.7,38.0,1036.4,2023-12-17 14:00:00,351,14
3.0,10000.0,-0.7,41.0,1036.4,2023-12-17 15:00:00,351,15
