wsd,pv,t,rh,slp,BJ
4.0,10000.0,2.1,62.0,1028.3,2023-02-02 16:00:00
3.0,10000.0,2.1,62.0,1028.4,2023-02-02 17:00:00
2.0,10000.0,2.1,65.0,1028.8,2023-02-02 18:00:00
1.0,10000.0,1.7,69.0,1029.0,2023-02-02 19:00:00
2.0,10000.0,1.7,69.0,1029.1,2023-02-02 20:00:00
1.0,10000.0,1.7,70.0,1028.9,2023-02-02 21:00:00
0.0,10000.0,1.6,70.0,1028.9,2023-02-02 22:00:00
2.0,10000.0,1.5,73.0,1029.1,2023-02-02 23:00:00
2.0,10000.0,1.5,76.0,1028.7,2023-02-03 00:00:00
1.0,10000.0,1.5,72.0,1027.8,2023-02-03 01:00:00
1.0,10000.0,1.6,73.0,1027.1,2023-02-03 02:00:00
1.0,10000.0,1.6,73.0,1026.6,2023-02-03 03:00:00
1.0,10000.0,1.2,79.0,1026.7,2023-02-03 04:00:00
1.0,10000.0,1.2,80.0,1026.5,2023-02-03 05:00:00
1.0,10000.0,1.4,77.0,1026.7,2023-02-03 06:00:00
2.0,10000.0,1.4,75.0,1027.2,2023-02-03 07:00:00
0.0,10000.0,1.7,75.0,1028.1,2023-02-03 08:00:00
2.0,10000.0,3.0,66.0,1028.3,2023-02-03 09:00:00
2.0,10000.0,5.1,57.0,1028.0,2023-02-03 10:00:00
3.0,10000.0,6.5,53.0,1028.1,2023-02-03 11:00:00
2.0,10000.0,7.4,49.0,1026.6,2023-02-03 12:00:00
3.0,10000.0,8.2,46.0,1024.5,2023-02-03 13:00:00
3.0,10000.0,9.1,45.0,1023.2,2023-02-03 14:00:00
3.0,10000.0,9.5,45.0,1022.9,2023-02-03 15:00:00
