wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,17.8,88.0,1021.4,2024-10-06 16:00:00,280,16
3.0,10000.0,17.5,90.0,1021.4,2024-10-06 17:00:00,280,17
3.0,10000.0,17.2,90.0,1022.0,2024-10-06 18:00:00,280,18
2.0,10000.0,16.9,90.0,1022.5,2024-10-06 19:00:00,280,19
2.0,10000.0,16.6,93.0,1022.8,2024-10-06 20:00:00,280,20
2.0,6000.0,16.2,94.0,1023.2,2024-10-06 21:00:00,280,21
2.0,8000.0,16.1,95.0,1023.3,2024-10-06 22:00:00,280,22
2.0,8000.0,15.9,96.0,1023.4,2024-10-06 23:00:00,280,23
3.0,8000.0,15.5,94.0,1023.2,2024-10-07 00:00:00,281,0
2.0,1400.0,13.2,97.0,1024.1,2024-10-07 01:00:00,281,1
2.0,900.0,12.3,98.0,1024.0,2024-10-07 02:00:00,281,2
1.0,700.0,12.4,99.0,1023.3,2024-10-07 03:00:00,281,3
1.0,1200.0,11.8,99.0,1023.2,2024-10-07 04:00:00,281,4
1.0,1600.0,11.6,99.0,1023.5,2024-10-07 05:00:00,281,5
1.0,600.0,12.1,99.0,1023.8,2024-10-07 06:00:00,281,6
1.0,1600.0,12.6,99.0,1024.2,2024-10-07 07:00:00,281,7
2.0,4500.0,14.9,98.0,1024.2,2024-10-07 08:00:00,281,8
2.0,8000.0,15.1,97.0,1024.7,2024-10-07 09:00:00,281,9
2.0,10000.0,15.2,96.0,1024.7,2024-10-07 10:00:00,281,10
2.0,10000.0,15.8,96.0,1024.7,2024-10-07 11:00:00,281,11
3.0,10000.0,16.2,95.0,1024.2,2024-10-07 12:00:00,281,12
4.0,10000.0,16.2,93.0,1023.5,2024-10-07 13:00:00,281,13
4.0,10000.0,16.2,92.0,1023.3,2024-10-07 14:00:00,281,14
4.0,10000.0,16.3,87.0,1023.2,2024-10-07 15:00:00,281,15
