wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,7.2,61.0,1023.3,2022-01-21 16:00:00,21,16
4.0,10000.0,6.6,64.0,1023.3,2022-01-21 17:00:00,21,17
4.0,10000.0,6.4,66.0,1023.4,2022-01-21 18:00:00,21,18
4.0,10000.0,6.3,66.0,1023.6,2022-01-21 19:00:00,21,19
4.0,10000.0,6.3,69.0,1023.6,2022-01-21 20:00:00,21,20
3.0,10000.0,5.8,76.0,1023.3,2022-01-21 21:00:00,21,21
3.0,10000.0,5.8,76.0,1023.1,2022-01-21 22:00:00,21,22
3.0,10000.0,5.8,78.0,1023.0,2022-01-21 23:00:00,21,23
3.0,10000.0,5.7,79.0,1022.5,2022-01-22 00:00:00,22,0
4.0,10000.0,5.6,81.0,1021.8,2022-01-22 01:00:00,22,1
3.0,8000.0,5.5,80.0,1021.3,2022-01-22 02:00:00,22,2
1.0,8000.0,5.7,78.0,1021.5,2022-01-22 03:00:00,22,3
4.0,8000.0,5.7,77.0,1020.1,2022-01-22 04:00:00,22,4
2.0,8000.0,5.6,77.0,1020.2,2022-01-22 05:00:00,22,5
2.0,8000.0,5.7,77.0,1020.3,2022-01-22 06:00:00,22,6
2.0,7000.0,5.4,83.0,1020.9,2022-01-22 07:00:00,22,7
2.0,6000.0,5.1,84.0,1020.9,2022-01-22 08:00:00,22,8
3.0,7000.0,5.6,81.0,1020.8,2022-01-22 09:00:00,22,9
4.0,7000.0,6.1,80.0,1021.0,2022-01-22 10:00:00,22,10
3.0,7000.0,6.3,80.0,1020.8,2022-01-22 11:00:00,22,11
4.0,7000.0,6.3,82.0,1020.0,2022-01-22 12:00:00,22,12
3.0,3000.0,5.7,92.0,1019.1,2022-01-22 13:00:00,22,13
3.0,2300.0,5.8,94.0,1018.4,2022-01-22 14:00:00,22,14
2.0,2200.0,5.8,95.0,1018.8,2022-01-22 15:00:00,22,15
