wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
1.0,10000.0,25.8,30.0,1017.6,2023-10-29 16:00:00,302,16
2.0,10000.0,23.8,36.0,1017.7,2023-10-29 17:00:00,302,17
1.0,10000.0,21.2,43.0,1018.4,2023-10-29 18:00:00,302,18
2.0,10000.0,19.7,54.0,1019.0,2023-10-29 19:00:00,302,19
2.0,10000.0,18.4,59.0,1019.2,2023-10-29 20:00:00,302,20
1.0,10000.0,16.6,79.0,1019.7,2023-10-29 21:00:00,302,21
2.0,9000.0,17.5,68.0,1019.9,2023-10-29 22:00:00,302,22
2.0,8000.0,16.6,72.0,1019.8,2023-10-29 23:00:00,302,23
2.0,7000.0,15.3,83.0,1019.6,2023-10-30 00:00:00,303,0
2.0,6000.0,15.8,76.0,1019.8,2023-10-30 01:00:00,303,1
3.0,6000.0,15.1,81.0,1019.6,2023-10-30 02:00:00,303,2
3.0,5000.0,15.2,78.0,1019.1,2023-10-30 03:00:00,303,3
2.0,4000.0,14.9,82.0,1019.0,2023-10-30 04:00:00,303,4
2.0,4000.0,14.7,86.0,1019.3,2023-10-30 05:00:00,303,5
2.0,3500.0,14.3,90.0,1019.5,2023-10-30 06:00:00,303,6
2.0,3200.0,14.3,88.0,1020.2,2023-10-30 07:00:00,303,7
2.0,4000.0,17.6,77.0,1021.2,2023-10-30 08:00:00,303,8
4.0,6000.0,20.2,67.0,1021.6,2023-10-30 09:00:00,303,9
3.0,6000.0,22.0,63.0,1021.5,2023-10-30 10:00:00,303,10
2.0,8000.0,24.2,53.0,1021.3,2023-10-30 11:00:00,303,11
2.0,10000.0,25.7,48.0,1020.8,2023-10-30 12:00:00,303,12
1.0,10000.0,26.8,43.0,1019.8,2023-10-30 13:00:00,303,13
2.0,10000.0,27.6,39.0,1019.2,2023-10-30 14:00:00,303,14
2.0,10000.0,26.9,40.0,1018.9,2023-10-30 15:00:00,303,15
