wsd,pv,t,rh,slp,BJ
3.0,4000.0,4.6,94.0,1019.4,2022-03-20 16:00:00
4.0,4000.0,4.8,95.0,1018.8,2022-03-20 17:00:00
4.0,5000.0,4.8,94.0,1019.4,2022-03-20 18:00:00
3.0,8000.0,4.9,94.0,1019.7,2022-03-20 19:00:00
3.0,7000.0,5.2,95.0,1020.0,2022-03-20 20:00:00
3.0,5000.0,5.4,96.0,1020.9,2022-03-20 21:00:00
3.0,4800.0,5.5,96.0,1021.6,2022-03-20 22:00:00
4.0,4500.0,5.6,96.0,1020.9,2022-03-20 23:00:00
6.0,4000.0,5.5,96.0,1019.4,2022-03-21 00:00:00
3.0,6000.0,5.7,95.0,1020.2,2022-03-21 01:00:00
4.0,7000.0,5.7,95.0,1020.7,2022-03-21 02:00:00
4.0,7000.0,5.6,96.0,1019.2,2022-03-21 03:00:00
5.0,7000.0,5.5,94.0,1020.0,2022-03-21 04:00:00
6.0,5000.0,5.4,95.0,1018.5,2022-03-21 05:00:00
6.0,5000.0,5.6,94.0,1018.9,2022-03-21 06:00:00
5.0,10000.0,5.6,94.0,1018.8,2022-03-21 07:00:00
5.0,6000.0,5.9,94.0,1019.4,2022-03-21 08:00:00
5.0,4000.0,6.0,95.0,1019.9,2022-03-21 09:00:00
6.0,5000.0,6.2,94.0,1019.6,2022-03-21 10:00:00
6.0,5000.0,6.3,95.0,1018.9,2022-03-21 11:00:00
6.0,5000.0,6.5,95.0,1019.0,2022-03-21 12:00:00
7.0,6000.0,6.5,95.0,1018.4,2022-03-21 13:00:00
5.0,6000.0,6.4,95.0,1018.5,2022-03-21 14:00:00
7.0,10000.0,5.9,92.0,1018.0,2022-03-21 15:00:00
