wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,26.7,25.0,1010.7,2022-03-10 16:00:00,69,16
2.0,10000.0,25.9,27.0,1010.7,2022-03-10 17:00:00,69,17
3.0,10000.0,23.5,31.0,1011.4,2022-03-10 18:00:00,69,18
3.0,8000.0,21.0,48.0,1012.0,2022-03-10 19:00:00,69,19
2.0,10000.0,20.2,44.0,1012.2,2022-03-10 20:00:00,69,20
2.0,10000.0,18.4,56.0,1012.4,2022-03-10 21:00:00,69,21
4.0,10000.0,18.3,56.0,1012.2,2022-03-10 22:00:00,69,22
4.0,10000.0,17.6,60.0,1012.2,2022-03-10 23:00:00,69,23
3.0,10000.0,17.1,63.0,1012.5,2022-03-11 00:00:00,70,0
2.0,10000.0,16.9,62.0,1012.4,2022-03-11 01:00:00,70,1
2.0,10000.0,16.0,66.0,1012.3,2022-03-11 02:00:00,70,2
2.0,10000.0,15.0,68.0,1012.0,2022-03-11 03:00:00,70,3
2.0,10000.0,15.0,67.0,1011.9,2022-03-11 04:00:00,70,4
0.0,8000.0,12.4,84.0,1012.3,2022-03-11 05:00:00,70,5
1.0,9000.0,13.3,78.0,1012.3,2022-03-11 06:00:00,70,6
1.0,9000.0,12.3,88.0,1012.9,2022-03-11 07:00:00,70,7
1.0,10000.0,16.4,71.0,1014.0,2022-03-11 08:00:00,70,8
1.0,10000.0,20.8,51.0,1014.6,2022-03-11 09:00:00,70,9
2.0,10000.0,22.7,45.0,1014.7,2022-03-11 10:00:00,70,10
1.0,10000.0,24.6,38.0,1014.7,2022-03-11 11:00:00,70,11
2.0,10000.0,25.9,36.0,1014.0,2022-03-11 12:00:00,70,12
3.0,10000.0,27.4,35.0,1013.0,2022-03-11 13:00:00,70,13
2.0,10000.0,27.5,32.0,1012.1,2022-03-11 14:00:00,70,14
2.0,10000.0,28.0,31.0,1011.7,2022-03-11 15:00:00,70,15
