wsd,pv,t,rh,slp,BJ
1.0,10000.0,16.1,23.0,1024.3,2021-12-05 16:00:00
1.0,10000.0,13.5,27.0,1024.5,2021-12-05 17:00:00
2.0,10000.0,11.3,37.0,1024.7,2021-12-05 18:00:00
2.0,9000.0,9.0,45.0,1024.9,2021-12-05 19:00:00
2.0,9000.0,7.9,52.0,1025.2,2021-12-05 20:00:00
2.0,10000.0,8.6,45.0,1025.4,2021-12-05 21:00:00
2.0,10000.0,6.5,56.0,1025.5,2021-12-05 22:00:00
3.0,10000.0,5.4,60.0,1025.1,2021-12-05 23:00:00
3.0,10000.0,4.9,61.0,1024.9,2021-12-06 00:00:00
3.0,10000.0,5.2,58.0,1024.7,2021-12-06 01:00:00
4.0,10000.0,2.6,71.0,1024.7,2021-12-06 02:00:00
2.0,10000.0,3.9,65.0,1024.4,2021-12-06 03:00:00
4.0,10000.0,2.2,73.0,1024.1,2021-12-06 04:00:00
4.0,10000.0,1.5,79.0,1024.1,2021-12-06 05:00:00
3.0,10000.0,2.4,76.0,1024.4,2021-12-06 06:00:00
3.0,10000.0,2.9,73.0,1025.1,2021-12-06 07:00:00
2.0,10000.0,4.7,73.0,1025.6,2021-12-06 08:00:00
3.0,10000.0,8.5,57.0,1026.5,2021-12-06 09:00:00
2.0,10000.0,12.0,45.0,1026.9,2021-12-06 10:00:00
3.0,10000.0,14.8,32.0,1026.8,2021-12-06 11:00:00
3.0,10000.0,16.4,29.0,1026.2,2021-12-06 12:00:00
3.0,10000.0,17.3,26.0,1025.8,2021-12-06 13:00:00
5.0,10000.0,17.9,22.0,1025.6,2021-12-06 14:00:00
4.0,10000.0,17.7,23.0,1025.1,2021-12-06 15:00:00
