wsd,pv,t,rh,slp,BJ
3.0,6000.0,12.6,78.0,1015.1,2021-02-28 16:00:00
2.0,5000.0,11.8,89.0,1014.8,2021-02-28 17:00:00
1.0,5000.0,11.6,89.0,1015.5,2021-02-28 18:00:00
0.0,3500.0,11.1,95.0,1015.3,2021-02-28 19:00:00
0.0,2900.0,10.9,96.0,1015.6,2021-02-28 20:00:00
1.0,2800.0,10.8,97.0,1015.2,2021-02-28 21:00:00
2.0,3200.0,10.8,97.0,1015.9,2021-02-28 22:00:00
3.0,3300.0,11.0,96.0,1015.5,2021-02-28 23:00:00
3.0,2900.0,10.7,96.0,1016.2,2021-03-01 00:00:00
3.0,2600.0,10.6,97.0,1016.6,2021-03-01 01:00:00
4.0,2500.0,10.7,97.0,1017.2,2021-03-01 02:00:00
4.0,3200.0,10.7,97.0,1016.8,2021-03-01 03:00:00
4.0,3500.0,10.7,97.0,1017.0,2021-03-01 04:00:00
5.0,4000.0,10.7,97.0,1017.2,2021-03-01 05:00:00
6.0,4500.0,10.5,96.0,1017.6,2021-03-01 06:00:00
6.0,5000.0,10.0,95.0,1018.5,2021-03-01 07:00:00
5.0,5000.0,9.9,94.0,1019.5,2021-03-01 08:00:00
6.0,5000.0,9.7,93.0,1020.2,2021-03-01 09:00:00
6.0,3600.0,9.4,93.0,1021.6,2021-03-01 10:00:00
8.0,3500.0,8.5,92.0,1022.6,2021-03-01 11:00:00
8.0,3500.0,8.2,92.0,1022.7,2021-03-01 12:00:00
9.0,4500.0,7.4,91.0,1022.8,2021-03-01 13:00:00
8.0,4500.0,6.7,92.0,1023.2,2021-03-01 14:00:00
7.0,6000.0,5.6,92.0,1023.7,2021-03-01 15:00:00
