wsd,pv,t,rh,slp,BJ
5.0,10000.0,35.6,41.0,1008.7,2022-10-01 16:00:00
5.0,10000.0,34.8,44.0,1008.8,2022-10-01 17:00:00
4.0,10000.0,32.9,52.0,1008.7,2022-10-01 18:00:00
4.0,10000.0,32.0,55.0,1008.9,2022-10-01 19:00:00
4.0,10000.0,30.8,60.0,1009.7,2022-10-01 20:00:00
3.0,10000.0,29.4,64.0,1010.2,2022-10-01 21:00:00
4.0,10000.0,28.8,68.0,1010.1,2022-10-01 22:00:00
5.0,8000.0,28.7,72.0,1009.8,2022-10-01 23:00:00
4.0,6000.0,28.3,75.0,1009.6,2022-10-02 00:00:00
4.0,6000.0,27.3,78.0,1009.4,2022-10-02 01:00:00
3.0,6000.0,26.3,80.0,1009.2,2022-10-02 02:00:00
4.0,8000.0,26.7,75.0,1009.1,2022-10-02 03:00:00
5.0,8000.0,27.5,71.0,1009.0,2022-10-02 04:00:00
5.0,7000.0,26.9,74.0,1009.2,2022-10-02 05:00:00
5.0,6000.0,25.9,79.0,1009.6,2022-10-02 06:00:00
4.0,7000.0,27.3,73.0,1010.0,2022-10-02 07:00:00
4.0,10000.0,30.5,58.0,1010.4,2022-10-02 08:00:00
6.0,10000.0,33.7,46.0,1010.3,2022-10-02 09:00:00
6.0,10000.0,36.3,38.0,1010.2,2022-10-02 10:00:00
5.0,10000.0,36.5,36.0,1009.9,2022-10-02 11:00:00
7.0,10000.0,37.9,33.0,1009.2,2022-10-02 12:00:00
6.0,10000.0,38.8,30.0,1008.5,2022-10-02 13:00:00
5.0,10000.0,39.4,30.0,1007.9,2022-10-02 14:00:00
5.0,10000.0,39.2,29.0,1007.7,2022-10-02 15:00:00
