wsd,pv,t,rh,slp,BJ
3.0,10000.0,20.3,41.0,1018.1,2024-03-15 16:00:00
4.0,10000.0,20.0,42.0,1017.9,2024-03-15 17:00:00
4.0,10000.0,18.5,51.0,1018.1,2024-03-15 18:00:00
4.0,8000.0,16.6,62.0,1018.3,2024-03-15 19:00:00
3.0,7000.0,15.8,66.0,1018.7,2024-03-15 20:00:00
3.0,6000.0,14.9,69.0,1019.0,2024-03-15 21:00:00
3.0,5000.0,13.9,73.0,1019.0,2024-03-15 22:00:00
2.0,5000.0,13.3,75.0,1019.4,2024-03-15 23:00:00
2.0,5000.0,12.1,79.0,1019.4,2024-03-16 00:00:00
3.0,5000.0,13.0,71.0,1018.9,2024-03-16 01:00:00
1.0,5000.0,13.1,72.0,1019.0,2024-03-16 02:00:00
1.0,5000.0,12.9,75.0,1018.1,2024-03-16 03:00:00
0.0,5000.0,12.3,79.0,1017.9,2024-03-16 04:00:00
1.0,4000.0,12.3,81.0,1017.8,2024-03-16 05:00:00
1.0,4000.0,12.6,80.0,1018.2,2024-03-16 06:00:00
2.0,3200.0,12.7,78.0,1018.6,2024-03-16 07:00:00
2.0,3300.0,14.2,77.0,1019.3,2024-03-16 08:00:00
2.0,3500.0,15.2,73.0,1019.5,2024-03-16 09:00:00
2.0,4000.0,16.2,68.0,1019.7,2024-03-16 10:00:00
2.0,5000.0,18.2,61.0,1019.3,2024-03-16 11:00:00
2.0,5000.0,19.0,60.0,1018.5,2024-03-16 12:00:00
2.0,5000.0,19.6,57.0,1017.5,2024-03-16 13:00:00
2.0,5000.0,20.6,56.0,1016.8,2024-03-16 14:00:00
2.0,5000.0,21.3,51.0,1016.1,2024-03-16 15:00:00
