wsd,pv,t,rh,slp,BJ
5.0,10000.0,29.2,32.0,1006.3,2024-03-29 16:00:00
2.0,10000.0,28.1,43.0,1006.2,2024-03-29 17:00:00
2.0,10000.0,27.2,40.0,1006.7,2024-03-29 18:00:00
2.0,10000.0,24.4,49.0,1007.4,2024-03-29 19:00:00
3.0,10000.0,23.3,57.0,1007.8,2024-03-29 20:00:00
4.0,10000.0,21.9,62.0,1008.2,2024-03-29 21:00:00
5.0,10000.0,21.8,59.0,1008.5,2024-03-29 22:00:00
5.0,10000.0,18.5,71.0,1008.1,2024-03-29 23:00:00
5.0,10000.0,16.9,77.0,1008.0,2024-03-30 00:00:00
4.0,10000.0,16.9,73.0,1007.8,2024-03-30 01:00:00
5.0,10000.0,16.7,77.0,1008.0,2024-03-30 02:00:00
5.0,10000.0,16.2,78.0,1008.0,2024-03-30 03:00:00
4.0,10000.0,16.2,76.0,1007.9,2024-03-30 04:00:00
4.0,10000.0,15.5,77.0,1008.0,2024-03-30 05:00:00
3.0,10000.0,15.5,77.0,1008.2,2024-03-30 06:00:00
4.0,10000.0,17.0,73.0,1008.7,2024-03-30 07:00:00
4.0,10000.0,19.1,68.0,1008.8,2024-03-30 08:00:00
5.0,10000.0,23.1,54.0,1009.3,2024-03-30 09:00:00
3.0,10000.0,26.2,47.0,1009.7,2024-03-30 10:00:00
3.0,10000.0,28.2,36.0,1009.5,2024-03-30 11:00:00
2.0,10000.0,29.3,31.0,1009.3,2024-03-30 12:00:00
3.0,10000.0,29.3,33.0,1009.0,2024-03-30 13:00:00
4.0,10000.0,29.8,29.0,1008.4,2024-03-30 14:00:00
2.0,10000.0,29.8,34.0,1008.0,2024-03-30 15:00:00
