wsd,pv,t,rh,slp,BJ
10.0,10000.0,21.5,74.0,1014.2,2024-10-18 16:00:00
7.0,10000.0,20.6,78.0,1015.4,2024-10-18 17:00:00
8.0,10000.0,19.9,79.0,1016.4,2024-10-18 18:00:00
6.0,10000.0,19.1,81.0,1017.7,2024-10-18 19:00:00
6.0,10000.0,18.9,81.0,1018.8,2024-10-18 20:00:00
6.0,10000.0,18.4,79.0,1019.3,2024-10-18 21:00:00
6.0,10000.0,17.9,82.0,1019.7,2024-10-18 22:00:00
5.0,10000.0,18.0,83.0,1020.3,2024-10-18 23:00:00
4.0,10000.0,17.7,84.0,1020.7,2024-10-19 00:00:00
4.0,10000.0,12.2,71.0,1029.7,2024-10-19 01:00:00
4.0,10000.0,11.3,80.0,1029.7,2024-10-19 02:00:00
4.0,10000.0,10.4,81.0,1029.8,2024-10-19 03:00:00
4.0,10000.0,9.7,80.0,1029.6,2024-10-19 04:00:00
4.0,10000.0,9.3,80.0,1030.0,2024-10-19 05:00:00
5.0,10000.0,9.2,81.0,1029.8,2024-10-19 06:00:00
4.0,10000.0,9.1,81.0,1030.0,2024-10-19 07:00:00
8.0,10000.0,16.4,81.0,1026.2,2024-10-19 08:00:00
7.0,10000.0,16.3,83.0,1026.7,2024-10-19 09:00:00
8.0,10000.0,15.6,78.0,1027.6,2024-10-19 10:00:00
8.0,10000.0,15.0,79.0,1028.2,2024-10-19 11:00:00
6.0,10000.0,14.9,82.0,1028.0,2024-10-19 12:00:00
6.0,10000.0,15.0,76.0,1028.2,2024-10-19 13:00:00
6.0,10000.0,16.2,64.0,1027.3,2024-10-19 14:00:00
6.0,10000.0,15.2,64.0,1027.9,2024-10-19 15:00:00
