wsd,pv,t,rh,slp,BJ
7.0,5000.0,0.6,91.0,1025.6,2023-01-14 16:00:00
5.0,5000.0,0.3,94.0,1026.9,2023-01-14 17:00:00
4.0,8000.0,0.3,92.0,1027.8,2023-01-14 18:00:00
4.0,8000.0,0.0,92.0,1028.6,2023-01-14 19:00:00
5.0,6000.0,-0.1,91.0,1029.3,2023-01-14 20:00:00
5.0,9000.0,-0.5,87.0,1029.4,2023-01-14 21:00:00
5.0,10000.0,-0.9,83.0,1029.9,2023-01-14 22:00:00
4.0,10000.0,-1.1,86.0,1031.0,2023-01-14 23:00:00
3.0,1700.0,-1.5,94.0,1032.1,2023-01-15 00:00:00
7.0,1000.0,-2.3,94.0,1032.6,2023-01-15 01:00:00
5.0,3000.0,-2.6,92.0,1032.4,2023-01-15 02:00:00
5.0,2600.0,-2.8,92.0,1032.2,2023-01-15 03:00:00
5.0,1600.0,-3.4,93.0,1032.1,2023-01-15 04:00:00
5.0,4500.0,-3.5,91.0,1032.1,2023-01-15 05:00:00
5.0,5000.0,-3.6,89.0,1032.7,2023-01-15 06:00:00
5.0,10000.0,-3.8,82.0,1032.7,2023-01-15 07:00:00
4.0,7000.0,-3.7,86.0,1033.4,2023-01-15 08:00:00
6.0,7000.0,-3.7,86.0,1034.6,2023-01-15 09:00:00
7.0,10000.0,-3.4,79.0,1035.2,2023-01-15 10:00:00
6.0,10000.0,-3.2,72.0,1034.4,2023-01-15 11:00:00
6.0,10000.0,-2.6,72.0,1034.0,2023-01-15 12:00:00
5.0,10000.0,-2.6,69.0,1032.3,2023-01-15 13:00:00
5.0,10000.0,-2.2,65.0,1032.0,2023-01-15 14:00:00
4.0,10000.0,-1.7,61.0,1031.6,2023-01-15 15:00:00
