wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,1800.0,11.2,94.0,1014.8,2024-03-27 16:00:00,87,16
2.0,1500.0,11.4,94.0,1014.3,2024-03-27 17:00:00,87,17
2.0,1500.0,11.3,95.0,1014.1,2024-03-27 18:00:00,87,18
2.0,1500.0,11.4,96.0,1014.0,2024-03-27 19:00:00,87,19
1.0,1800.0,11.4,95.0,1014.5,2024-03-27 20:00:00,87,20
0.0,1800.0,11.5,95.0,1014.6,2024-03-27 21:00:00,87,21
1.0,2000.0,11.6,96.0,1014.3,2024-03-27 22:00:00,87,22
1.0,2000.0,11.6,97.0,1014.2,2024-03-27 23:00:00,87,23
1.0,1400.0,11.4,97.0,1013.1,2024-03-28 00:00:00,88,0
1.0,1400.0,11.3,97.0,1012.6,2024-03-28 01:00:00,88,1
1.0,700.0,11.2,98.0,1012.4,2024-03-28 02:00:00,88,2
2.0,1200.0,11.2,98.0,1012.1,2024-03-28 03:00:00,88,3
1.0,1200.0,11.3,97.0,1012.2,2024-03-28 04:00:00,88,4
2.0,1400.0,11.3,97.0,1011.4,2024-03-28 05:00:00,88,5
2.0,1400.0,11.3,97.0,1011.5,2024-03-28 06:00:00,88,6
1.0,2000.0,11.5,96.0,1012.3,2024-03-28 07:00:00,88,7
2.0,2000.0,12.0,95.0,1012.9,2024-03-28 08:00:00,88,8
4.0,4000.0,13.4,90.0,1013.5,2024-03-28 09:00:00,88,9
4.0,5000.0,14.6,87.0,1013.8,2024-03-28 10:00:00,88,10
4.0,6000.0,15.4,81.0,1013.7,2024-03-28 11:00:00,88,11
4.0,7000.0,16.8,75.0,1013.4,2024-03-28 12:00:00,88,12
3.0,10000.0,17.9,71.0,1012.6,2024-03-28 13:00:00,88,13
3.0,10000.0,18.7,71.0,1012.2,2024-03-28 14:00:00,88,14
3.0,10000.0,19.7,67.0,1011.5,2024-03-28 15:00:00,88,15
