wsd,pv,t,rh,slp,BJ
3.0,6000.0,15.1,50.0,1026.6,2024-11-22 16:00:00
1.0,6000.0,13.9,57.0,1027.0,2024-11-22 17:00:00
0.0,6000.0,13.5,54.0,1027.4,2024-11-22 18:00:00
1.0,5000.0,11.2,74.0,1027.5,2024-11-22 19:00:00
1.0,5000.0,10.8,77.0,1027.6,2024-11-22 20:00:00
2.0,5000.0,10.0,82.0,1028.2,2024-11-22 21:00:00
1.0,4000.0,9.3,89.0,1028.3,2024-11-22 22:00:00
3.0,4000.0,10.2,77.0,1028.3,2024-11-22 23:00:00
2.0,4000.0,9.9,79.0,1028.3,2024-11-23 00:00:00
4.0,10000.0,10.3,61.0,1027.4,2024-11-23 01:00:00
4.0,10000.0,9.7,64.0,1027.4,2024-11-23 02:00:00
4.0,10000.0,9.3,65.0,1027.2,2024-11-23 03:00:00
3.0,10000.0,8.9,69.0,1026.8,2024-11-23 04:00:00
4.0,10000.0,8.7,70.0,1027.1,2024-11-23 05:00:00
3.0,10000.0,7.6,78.0,1027.2,2024-11-23 06:00:00
3.0,10000.0,7.8,78.0,1027.6,2024-11-23 07:00:00
3.0,10000.0,8.3,80.0,1030.3,2024-11-23 08:00:00
5.0,10000.0,10.5,71.0,1030.5,2024-11-23 09:00:00
5.0,10000.0,12.4,60.0,1030.5,2024-11-23 10:00:00
6.0,10000.0,13.6,51.0,1029.9,2024-11-23 11:00:00
6.0,10000.0,14.3,46.0,1028.7,2024-11-23 12:00:00
5.0,10000.0,15.0,46.0,1027.5,2024-11-23 13:00:00
5.0,10000.0,15.5,40.0,1026.9,2024-11-23 14:00:00
5.0,10000.0,15.4,40.0,1026.6,2024-11-23 15:00:00
