wsd,pv,t,rh,slp,BJ
3.0,10000.0,26.1,47.0,1017.7,2022-11-10 16:00:00
2.0,10000.0,24.4,54.0,1017.5,2022-11-10 17:00:00
4.0,10000.0,23.3,57.0,1018.1,2022-11-10 18:00:00
3.0,10000.0,21.8,62.0,1018.5,2022-11-10 19:00:00
4.0,9000.0,20.3,68.0,1019.0,2022-11-10 20:00:00
3.0,5000.0,19.1,79.0,1019.6,2022-11-10 21:00:00
3.0,4700.0,18.3,84.0,1019.7,2022-11-10 22:00:00
4.0,3600.0,17.7,89.0,1019.7,2022-11-10 23:00:00
3.0,2500.0,16.7,93.0,1019.5,2022-11-11 00:00:00
4.0,2500.0,17.0,93.0,1019.6,2022-11-11 01:00:00
4.0,2300.0,16.9,93.0,1019.3,2022-11-11 02:00:00
3.0,2000.0,16.9,94.0,1019.1,2022-11-11 03:00:00
4.0,1900.0,17.1,94.0,1019.0,2022-11-11 04:00:00
4.0,1800.0,17.4,94.0,1018.5,2022-11-11 05:00:00
4.0,1900.0,17.6,94.0,1018.9,2022-11-11 06:00:00
3.0,1900.0,17.7,93.0,1019.1,2022-11-11 07:00:00
5.0,2100.0,18.0,91.0,1019.6,2022-11-11 08:00:00
3.0,2100.0,18.2,91.0,1020.2,2022-11-11 09:00:00
4.0,2100.0,19.1,87.0,1020.0,2022-11-11 10:00:00
4.0,3500.0,20.5,82.0,1019.3,2022-11-11 11:00:00
4.0,4000.0,20.6,82.0,1018.7,2022-11-11 12:00:00
3.0,4500.0,21.4,79.0,1017.5,2022-11-11 13:00:00
4.0,5000.0,22.0,75.0,1016.7,2022-11-11 14:00:00
4.0,6000.0,23.6,70.0,1015.9,2022-11-11 15:00:00
