wsd,pv,t,rh,slp,BJ
4.0,10000.0,14.5,22.0,1025.4,2021-12-03 16:00:00
2.0,10000.0,11.9,28.0,1025.4,2021-12-03 17:00:00
2.0,10000.0,10.9,30.0,1025.8,2021-12-03 18:00:00
2.0,10000.0,6.0,57.0,1026.3,2021-12-03 19:00:00
2.0,10000.0,7.6,41.0,1026.6,2021-12-03 20:00:00
2.0,10000.0,4.8,55.0,1026.8,2021-12-03 21:00:00
0.0,10000.0,5.6,56.0,1027.2,2021-12-03 22:00:00
2.0,10000.0,5.0,50.0,1027.5,2021-12-03 23:00:00
1.0,10000.0,4.5,57.0,1027.6,2021-12-04 00:00:00
1.0,10000.0,1.8,87.0,1027.5,2021-12-04 01:00:00
2.0,10000.0,1.9,75.0,1027.4,2021-12-04 02:00:00
1.0,10000.0,2.3,80.0,1027.2,2021-12-04 03:00:00
1.0,10000.0,3.7,65.0,1027.3,2021-12-04 04:00:00
0.0,10000.0,1.6,79.0,1027.4,2021-12-04 05:00:00
1.0,10000.0,1.9,71.0,1027.4,2021-12-04 06:00:00
2.0,10000.0,1.4,71.0,1027.8,2021-12-04 07:00:00
2.0,10000.0,3.8,71.0,1028.6,2021-12-04 08:00:00
2.0,10000.0,9.6,43.0,1029.0,2021-12-04 09:00:00
2.0,10000.0,12.3,32.0,1029.1,2021-12-04 10:00:00
3.0,10000.0,14.3,28.0,1028.9,2021-12-04 11:00:00
3.0,10000.0,15.0,22.0,1027.9,2021-12-04 12:00:00
3.0,10000.0,15.9,19.0,1027.0,2021-12-04 13:00:00
2.0,10000.0,16.3,17.0,1026.6,2021-12-04 14:00:00
2.0,10000.0,16.6,17.0,1026.5,2021-12-04 15:00:00
