wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
7.0,30000.0,13.1,30.0,1020.3,2021-11-09 16:00:00,313,16
4.0,30000.0,12.0,38.0,1019.7,2021-11-09 17:00:00,313,17
2.0,20000.0,10.8,42.0,1020.5,2021-11-09 18:00:00,313,18
3.0,10000.0,9.7,47.0,1021.1,2021-11-09 19:00:00,313,19
3.0,10000.0,8.8,52.0,1020.9,2021-11-09 20:00:00,313,20
5.0,10000.0,9.9,44.0,1021.3,2021-11-09 21:00:00,313,21
4.0,10000.0,8.3,51.0,1021.7,2021-11-09 22:00:00,313,22
3.0,10000.0,7.0,58.0,1021.9,2021-11-09 23:00:00,313,23
3.0,10000.0,6.5,60.0,1021.4,2021-11-10 00:00:00,314,0
4.0,10000.0,6.3,63.0,1021.1,2021-11-10 01:00:00,314,1
4.0,10000.0,6.0,65.0,1020.8,2021-11-10 02:00:00,314,2
4.0,10000.0,5.4,70.0,1020.2,2021-11-10 03:00:00,314,3
3.0,10000.0,5.4,69.0,1019.7,2021-11-10 04:00:00,314,4
3.0,10000.0,4.9,71.0,1019.8,2021-11-10 05:00:00,314,5
4.0,10000.0,6.3,60.0,1020.0,2021-11-10 06:00:00,314,6
4.0,10000.0,5.9,63.0,1020.3,2021-11-10 07:00:00,314,7
5.0,30000.0,9.3,47.0,1021.0,2021-11-10 08:00:00,314,8
5.0,30000.0,11.4,40.0,1021.4,2021-11-10 09:00:00,314,9
7.0,30000.0,13.1,34.0,1021.3,2021-11-10 10:00:00,314,10
7.0,30000.0,13.7,31.0,1021.0,2021-11-10 11:00:00,314,11
7.0,30000.0,14.7,30.0,1020.2,2021-11-10 12:00:00,314,12
8.0,30000.0,15.5,27.0,1019.5,2021-11-10 13:00:00,314,13
7.0,30000.0,15.6,27.0,1019.4,2021-11-10 14:00:00,314,14
6.0,30000.0,15.5,26.0,1019.3,2021-11-10 15:00:00,314,15
