wsd,pv,t,rh,slp,BJ
3.0,7000.0,6.0,75.0,1022.8,2022-02-10 16:00:00
4.0,6000.0,5.6,71.0,1023.0,2022-02-10 17:00:00
2.0,6000.0,5.2,75.0,1023.3,2022-02-10 18:00:00
2.0,6000.0,5.1,78.0,1023.8,2022-02-10 19:00:00
3.0,6000.0,4.9,80.0,1024.1,2022-02-10 20:00:00
2.0,6000.0,4.8,79.0,1024.0,2022-02-10 21:00:00
2.0,6000.0,4.2,84.0,1024.1,2022-02-10 22:00:00
2.0,6000.0,3.5,85.0,1023.9,2022-02-10 23:00:00
2.0,5000.0,3.2,87.0,1023.3,2022-02-11 00:00:00
1.0,5000.0,3.6,85.0,1023.5,2022-02-11 01:00:00
2.0,4000.0,3.5,87.0,1023.3,2022-02-11 02:00:00
3.0,4000.0,3.7,87.0,1023.1,2022-02-11 03:00:00
2.0,4000.0,3.7,88.0,1022.8,2022-02-11 04:00:00
2.0,4000.0,3.8,88.0,1022.8,2022-02-11 05:00:00
3.0,4000.0,4.0,84.0,1023.1,2022-02-11 06:00:00
3.0,4000.0,4.1,83.0,1023.5,2022-02-11 07:00:00
3.0,3500.0,4.3,83.0,1024.3,2022-02-11 08:00:00
4.0,4000.0,4.6,78.0,1024.1,2022-02-11 09:00:00
3.0,5000.0,4.9,74.0,1024.3,2022-02-11 10:00:00
3.0,6000.0,5.2,71.0,1024.3,2022-02-11 11:00:00
4.0,7000.0,5.4,71.0,1023.7,2022-02-11 12:00:00
4.0,8000.0,5.5,67.0,1022.8,2022-02-11 13:00:00
5.0,8000.0,5.5,67.0,1022.3,2022-02-11 14:00:00
4.0,6000.0,5.2,72.0,1021.9,2022-02-11 15:00:00
