wsd,pv,t,rh,slp,BJ
2.0,8000.0,18.3,68.0,1015.0,2021-11-20 16:00:00
2.0,8000.0,17.6,70.0,1015.5,2021-11-20 17:00:00
1.0,8000.0,16.2,84.0,1015.5,2021-11-20 18:00:00
2.0,6000.0,15.6,90.0,1015.7,2021-11-20 19:00:00
2.0,4500.0,15.0,93.0,1016.3,2021-11-20 20:00:00
2.0,2100.0,14.8,95.0,1017.1,2021-11-20 21:00:00
3.0,1700.0,14.4,96.0,1017.5,2021-11-20 22:00:00
3.0,1200.0,14.4,97.0,1017.7,2021-11-20 23:00:00
3.0,1200.0,14.3,98.0,1018.1,2021-11-21 00:00:00
4.0,1100.0,14.1,98.0,1018.3,2021-11-21 01:00:00
3.0,2000.0,13.7,96.0,1018.0,2021-11-21 02:00:00
2.0,1400.0,13.7,97.0,1018.5,2021-11-21 03:00:00
2.0,1200.0,13.4,97.0,1017.6,2021-11-21 04:00:00
4.0,1400.0,13.2,96.0,1018.4,2021-11-21 05:00:00
5.0,1400.0,12.4,95.0,1019.0,2021-11-21 06:00:00
8.0,1000.0,11.2,96.0,1019.8,2021-11-21 07:00:00
6.0,1200.0,10.6,95.0,1020.8,2021-11-21 08:00:00
7.0,1500.0,10.8,93.0,1021.8,2021-11-21 09:00:00
7.0,1200.0,10.8,94.0,1022.1,2021-11-21 10:00:00
6.0,1500.0,10.8,92.0,1022.1,2021-11-21 11:00:00
7.0,2500.0,11.5,85.0,1020.5,2021-11-21 12:00:00
6.0,4500.0,11.9,80.0,1020.5,2021-11-21 13:00:00
5.0,4500.0,11.8,79.0,1020.7,2021-11-21 14:00:00
5.0,3300.0,11.1,86.0,1021.2,2021-11-21 15:00:00
