wsd,pv,t,rh,slp,BJ
5.0,10000.0,3.7,24.0,1024.4,2022-12-22 16:00:00
3.0,10000.0,1.4,32.0,1024.7,2022-12-22 17:00:00
2.0,10000.0,0.1,37.0,1025.3,2022-12-22 18:00:00
2.0,10000.0,-0.9,40.0,1025.7,2022-12-22 19:00:00
0.0,10000.0,-0.9,40.0,1026.3,2022-12-22 20:00:00
1.0,10000.0,-2.0,46.0,1026.6,2022-12-22 21:00:00
0.0,10000.0,-1.8,49.0,1027.0,2022-12-22 22:00:00
0.0,10000.0,-2.4,42.0,1026.8,2022-12-22 23:00:00
2.0,10000.0,-3.9,52.0,1026.7,2022-12-23 00:00:00
2.0,10000.0,-4.2,63.0,1026.6,2022-12-23 01:00:00
1.0,10000.0,-3.8,55.0,1026.8,2022-12-23 02:00:00
1.0,10000.0,-4.6,61.0,1026.8,2022-12-23 03:00:00
1.0,10000.0,-5.9,78.0,1026.3,2022-12-23 04:00:00
2.0,10000.0,-5.7,77.0,1025.9,2022-12-23 05:00:00
2.0,10000.0,-4.0,56.0,1026.3,2022-12-23 06:00:00
1.0,10000.0,-5.7,79.0,1026.3,2022-12-23 07:00:00
2.0,10000.0,-2.8,65.0,1026.5,2022-12-23 08:00:00
4.0,10000.0,0.8,51.0,1027.1,2022-12-23 09:00:00
5.0,10000.0,3.4,32.0,1027.4,2022-12-23 10:00:00
4.0,10000.0,4.9,21.0,1027.0,2022-12-23 11:00:00
3.0,10000.0,6.1,20.0,1026.1,2022-12-23 12:00:00
3.0,10000.0,7.4,20.0,1025.1,2022-12-23 13:00:00
2.0,10000.0,8.2,21.0,1024.4,2022-12-23 14:00:00
2.0,10000.0,8.1,19.0,1024.2,2022-12-23 15:00:00
