wsd,pv,t,rh,slp,BJ
3.0,10000.0,26.7,35.0,1017.0,2024-10-11 16:00:00
3.0,10000.0,25.6,37.0,1017.3,2024-10-11 17:00:00
3.0,10000.0,22.6,45.0,1017.5,2024-10-11 18:00:00
3.0,10000.0,21.1,53.0,1018.0,2024-10-11 19:00:00
3.0,10000.0,21.6,56.0,1018.6,2024-10-11 20:00:00
3.0,10000.0,21.4,59.0,1019.1,2024-10-11 21:00:00
3.0,10000.0,20.5,61.0,1019.3,2024-10-11 22:00:00
2.0,10000.0,19.7,67.0,1019.4,2024-10-11 23:00:00
2.0,10000.0,19.2,72.0,1019.4,2024-10-12 00:00:00
2.0,5000.0,18.0,87.0,1019.6,2024-10-12 01:00:00
2.0,5000.0,17.5,88.0,1019.0,2024-10-12 02:00:00
1.0,5000.0,17.9,86.0,1019.1,2024-10-12 03:00:00
1.0,4000.0,17.3,92.0,1019.0,2024-10-12 04:00:00
3.0,3500.0,17.4,92.0,1018.5,2024-10-12 05:00:00
3.0,2700.0,17.7,92.0,1019.0,2024-10-12 06:00:00
3.0,2500.0,18.2,92.0,1018.8,2024-10-12 07:00:00
3.0,5000.0,20.0,67.0,1021.3,2024-10-12 08:00:00
4.0,6000.0,21.1,61.0,1021.6,2024-10-12 09:00:00
4.0,8000.0,23.3,54.0,1021.6,2024-10-12 10:00:00
7.0,10000.0,24.3,40.0,1021.1,2024-10-12 11:00:00
8.0,10000.0,25.2,32.0,1020.4,2024-10-12 12:00:00
7.0,10000.0,25.6,32.0,1019.5,2024-10-12 13:00:00
7.0,10000.0,25.2,30.0,1019.1,2024-10-12 14:00:00
5.0,10000.0,24.7,43.0,1018.7,2024-10-12 15:00:00
