wsd,pv,t,rh,slp,BJ
6.0,4000.0,14.4,92.0,1004.5,2023-04-03 16:00:00
4.0,4000.0,14.3,94.0,1004.8,2023-04-03 17:00:00
5.0,4000.0,14.0,95.0,1004.7,2023-04-03 18:00:00
6.0,3300.0,14.1,95.0,1005.2,2023-04-03 19:00:00
6.0,3500.0,14.5,96.0,1005.6,2023-04-03 20:00:00
8.0,3500.0,14.8,96.0,1004.7,2023-04-03 21:00:00
6.0,3500.0,14.8,97.0,1005.5,2023-04-03 22:00:00
7.0,3600.0,14.9,97.0,1004.6,2023-04-03 23:00:00
7.0,3500.0,14.9,96.0,1005.4,2023-04-04 00:00:00
5.0,3500.0,14.7,96.0,1003.7,2023-04-04 01:00:00
2.0,3200.0,14.8,97.0,1004.5,2023-04-04 02:00:00
2.0,2700.0,14.3,97.0,1003.8,2023-04-04 03:00:00
0.0,2700.0,14.4,97.0,1003.3,2023-04-04 04:00:00
1.0,2700.0,14.3,98.0,1003.4,2023-04-04 05:00:00
8.0,5000.0,13.3,97.0,1004.8,2023-04-04 06:00:00
6.0,10000.0,13.5,94.0,1005.7,2023-04-04 07:00:00
7.0,10000.0,13.4,94.0,1006.7,2023-04-04 08:00:00
6.0,5000.0,13.3,95.0,1007.3,2023-04-04 09:00:00
7.0,6000.0,13.1,93.0,1007.5,2023-04-04 10:00:00
7.0,8000.0,13.4,90.0,1007.8,2023-04-04 11:00:00
7.0,8000.0,13.3,89.0,1008.0,2023-04-04 12:00:00
7.0,8000.0,13.0,88.0,1007.7,2023-04-04 13:00:00
6.0,6000.0,12.8,88.0,1007.8,2023-04-04 14:00:00
6.0,4000.0,12.4,91.0,1007.7,2023-04-04 15:00:00
