wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,8.6,72.0,1023.0,2022-03-22 16:00:00,81,16
2.0,10000.0,8.5,71.0,1022.9,2022-03-22 17:00:00,81,17
2.0,10000.0,7.4,86.0,1023.5,2022-03-22 18:00:00,81,18
2.0,10000.0,7.0,88.0,1023.7,2022-03-22 19:00:00,81,19
4.0,10000.0,7.1,80.0,1024.0,2022-03-22 20:00:00,81,20
3.0,10000.0,6.9,84.0,1025.0,2022-03-22 21:00:00,81,21
3.0,10000.0,6.4,89.0,1025.1,2022-03-22 22:00:00,81,22
2.0,10000.0,6.3,90.0,1024.8,2022-03-22 23:00:00,81,23
2.0,10000.0,6.4,89.0,1024.2,2022-03-23 00:00:00,82,0
3.0,9000.0,6.4,88.0,1024.0,2022-03-23 01:00:00,82,1
2.0,7000.0,6.0,93.0,1023.2,2022-03-23 02:00:00,82,2
2.0,7000.0,6.2,90.0,1023.0,2022-03-23 03:00:00,82,3
2.0,6000.0,6.0,91.0,1022.3,2022-03-23 04:00:00,82,4
2.0,5000.0,5.5,94.0,1021.5,2022-03-23 05:00:00,82,5
2.0,4000.0,5.5,95.0,1021.5,2022-03-23 06:00:00,82,6
2.0,2500.0,5.8,96.0,1021.7,2022-03-23 07:00:00,82,7
2.0,4000.0,6.8,94.0,1022.0,2022-03-23 08:00:00,82,8
2.0,7000.0,8.3,81.0,1022.6,2022-03-23 09:00:00,82,9
2.0,10000.0,10.5,74.0,1021.9,2022-03-23 10:00:00,82,10
2.0,10000.0,11.3,67.0,1022.2,2022-03-23 11:00:00,82,11
2.0,10000.0,11.5,63.0,1021.6,2022-03-23 12:00:00,82,12
3.0,10000.0,12.5,64.0,1020.2,2022-03-23 13:00:00,82,13
3.0,10000.0,12.8,62.0,1019.2,2022-03-23 14:00:00,82,14
4.0,10000.0,13.0,62.0,1018.6,2022-03-23 15:00:00,82,15
