wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,5.8,88.0,1024.2,2023-03-17 16:00:00,76,16
3.0,10000.0,5.7,88.0,1024.5,2023-03-17 17:00:00,76,17
3.0,10000.0,5.5,88.0,1024.8,2023-03-17 18:00:00,76,18
2.0,10000.0,5.6,88.0,1024.9,2023-03-17 19:00:00,76,19
1.0,10000.0,5.4,91.0,1025.7,2023-03-17 20:00:00,76,20
2.0,10000.0,5.5,90.0,1026.5,2023-03-17 21:00:00,76,21
2.0,10000.0,5.6,90.0,1026.8,2023-03-17 22:00:00,76,22
1.0,10000.0,5.7,90.0,1026.3,2023-03-17 23:00:00,76,23
1.0,10000.0,5.7,91.0,1026.0,2023-03-18 00:00:00,77,0
1.0,6000.0,5.6,92.0,1025.8,2023-03-18 01:00:00,77,1
1.0,5000.0,5.6,92.0,1024.9,2023-03-18 02:00:00,77,2
2.0,5000.0,5.5,92.0,1024.8,2023-03-18 03:00:00,77,3
2.0,4500.0,5.6,93.0,1024.8,2023-03-18 04:00:00,77,4
2.0,4500.0,5.6,94.0,1025.0,2023-03-18 05:00:00,77,5
2.0,4500.0,5.6,94.0,1025.3,2023-03-18 06:00:00,77,6
2.0,4000.0,5.8,92.0,1025.8,2023-03-18 07:00:00,77,7
2.0,5000.0,6.3,89.0,1025.8,2023-03-18 08:00:00,77,8
3.0,6000.0,6.4,84.0,1026.2,2023-03-18 09:00:00,77,9
3.0,6000.0,7.2,80.0,1026.0,2023-03-18 10:00:00,77,10
3.0,8000.0,7.7,75.0,1026.2,2023-03-18 11:00:00,77,11
3.0,9000.0,7.7,73.0,1025.8,2023-03-18 12:00:00,77,12
3.0,6000.0,7.9,73.0,1025.3,2023-03-18 13:00:00,77,13
2.0,6000.0,8.4,70.0,1024.5,2023-03-18 14:00:00,77,14
2.0,6000.0,9.7,64.0,1023.8,2023-03-18 15:00:00,77,15
