fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,-0.5,-0.9,-4.5,-6.0,56.1,43.3,53.1,52.3,1.5,1.3,0.8,0.8,1031.4
3,-1.0,-1.0,-4.4,-5.7,61.2,43.9,51.7,43.0,1.5,1.4,2.2,2.2,1031.8
6,-2.3,-1.2,-4.2,-5.3,68.8,44.6,47.8,33.7,1.2,0.9,3.1,3.1,1031.3
9,-3.6,-1.4,-4.2,-5.2,74.5,46.0,47.6,31.8,2.0,1.5,2.0,2.0,1030.2
12,-2.6,-1.4,-4.0,-5.0,70.2,47.8,46.5,33.3,1.0,2.1,2.6,2.6,1031.1
15,3.6,0.4,-3.3,-4.1,40.0,44.8,45.4,29.6,1.7,2.2,3.1,3.1,1030.9
18,6.3,3.4,-0.7,-2.8,30.4,32.6,40.8,45.3,2.2,3.1,3.8,3.8,1028.5
21,4.4,4.4,0.5,-1.5,44.2,30.8,37.5,41.6,2.0,3.5,5.2,5.2,1028.5
24,0.3,4.1,0.6,-1.3,58.0,31.6,35.1,38.4,2.0,4.4,7.1,7.1,1029.8
27,-0.3,3.3,0.2,-1.6,63.0,33.9,34.6,35.0,3.3,5.6,7.3,7.3,1031.2
30,-2.0,2.5,-0.3,-1.9,70.9,34.9,31.0,28.4,3.8,5.6,7.2,7.2,1031.7
33,-2.9,1.8,-0.4,-1.9,73.4,34.5,25.2,24.9,3.2,4.4,6.4,6.4,1031.2
36,-2.0,1.3,-0.4,-2.1,67.8,33.1,24.4,26.5,2.5,3.6,4.5,4.5,1032.0
39,5.0,1.8,-0.3,-1.9,37.6,39.2,24.9,26.9,1.3,2.5,2.9,2.9,1031.9
42,7.8,5.0,0.9,-1.1,27.1,27.5,33.5,35.2,1.5,2.1,2.8,2.8,1028.2
