fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,11.6,11.3,8.0,6.4,70.1,69.1,78.6,84.3,2.8,3.7,7.5,7.5,1016.2
3,9.8,10.1,7.5,6.7,78.8,75.8,84.7,87.0,4.3,5.4,6.8,6.8,1015.9
6,8.4,9.1,7.5,6.9,87.7,82.8,89.3,88.6,2.4,3.8,3.8,3.8,1014.5
9,7.2,8.3,7.4,6.5,94.3,88.8,91.9,92.2,2.4,2.8,4.6,4.6,1014.3
12,9.9,8.8,7.7,7.1,85.1,89.6,89.3,87.6,2.9,3.0,0.5,0.5,1014.2
15,14.8,13.0,8.9,6.7,66.0,70.3,86.0,97.2,2.0,1.9,1.8,1.8,1013.7
18,16.3,15.1,10.8,8.7,61.8,63.9,79.2,88.1,1.1,1.4,1.5,1.5,1010.9
21,16.3,15.8,11.7,9.6,63.4,63.9,77.9,86.8,2.6,2.8,3.5,3.5,1009.5
24,13.5,13.8,11.4,9.9,87.0,82.6,82.8,87.5,3.6,3.8,5.2,5.2,1010.1
27,12.9,13.1,11.5,10.6,92.9,89.0,85.5,88.0,3.4,3.5,6.0,6.0,1010.3
30,12.4,12.5,11.6,10.8,94.5,93.0,87.7,90.2,2.5,3.4,5.7,5.7,1008.6
33,12.0,12.1,11.8,11.0,96.0,95.1,89.3,91.1,2.2,2.6,3.5,3.5,1007.2
36,12.6,12.2,11.9,11.2,93.7,95.0,90.4,91.3,2.3,2.8,4.3,4.3,1008.3
39,14.8,14.0,11.5,11.4,84.6,87.1,95.1,92.4,3.5,3.5,3.6,3.6,1008.3
42,16.8,16.0,12.0,11.2,77.5,79.0,96.0,97.2,2.6,3.0,3.4,3.4,1006.0
